Timestamp,Cell 1 Current,Cell 1 Voltage,Cell 2 Current,Cell 2 Voltage,Cell 2 Temp,Cell 3 Current,Cell 3 Voltage,Cell 4 Current,Cell 4 Voltage,Cell 4 Temp,Cell 5 Current,Cell 5 Voltage,Cell 6 Current,Cell 6 Voltage,Cell6 Temp,Cell 7 Current,Cell 7 Voltage,Cell 8 Current,Cell 8 Voltage,Cell8 Temp,Cell 9 Current,Cell 9 Voltage,Cell 9 Temp,Cell 10 Current,Cell 10 Voltage,Cell 11 Current,Cell 11 Voltage,Cell 11 Temp,Cell 12 Current,Cell 12 Voltage,Cell 13 Current,Cell 13 Voltage,Cell 13 Temp,Cell 14 Current,Cell 14 Voltage,Cell 15 Current,Cell 15 Voltage,Cell 15 Temp,Cell 16 Current,Cell 16 Voltage
09-27-2025-Sat 12-52-06-PM,7.1,5.948,8.7,5.956,-41.1552,9.0,5.952,9.8,5.964,-40.2602,7.5,5.956,5.7,5.96,-35.1832,5.8,5.956,4.4,5.956,-36.3122,2.6,5.956,-44.7989,3.4,5.964,3.2,5.968,-41.4535,3.9,5.964,2.2,5.952,-39.8291,2.8,5.968,3.0,5.956,-37.4407,2.0,5.96
09-27-2025-Sat 12-52-09-PM,7.6,5.956,8.8,5.956,-41.2214,9.2,5.956,9.7,5.964,-40.3265,7.5,5.956,5.5,5.96,-35.2164,5.8,5.956,4.4,5.956,-36.3122,2.6,5.96,-44.832,3.0,5.964,3.5,5.968,-41.4866,4.2,5.964,2.2,5.952,-39.8954,3.1,5.972,2.8,5.96,-37.507,2.2,5.96
09-27-2025-Sat 12-52-11-PM,7.5,5.952,8.5,5.956,-41.1552,9.1,5.956,9.7,5.964,-40.3265,7.3,5.956,5.8,5.96,-35.2495,5.5,5.956,4.6,5.956,-36.3454,2.6,5.956,-44.832,3.2,5.964,3.2,5.968,-41.4866,3.9,5.964,2.3,5.952,-39.9286,3.0,5.972,2.8,5.956,-37.5402,2.0,5.956
09-27-2025-Sat 12-52-13-PM,7.2,5.948,8.6,5.956,-41.2547,9.1,5.956,9.8,5.964,-40.3597,7.4,5.956,5.5,5.96,-35.2828,5.6,5.956,4.5,5.956,-36.3785,2.2,5.956,-44.8982,3.3,5.964,3.0,5.964,-41.5529,3.9,5.964,2.2,5.952,-39.9618,3.0,5.972,2.8,5.952,-37.6066,2.2,5.96
09-27-2025-Sat 12-52-16-PM,7.3,5.952,8.7,5.952,-41.1884,9.2,5.956,9.8,5.964,-40.3927,7.4,5.956,5.4,5.96,-35.316,5.5,5.956,4.4,5.956,-36.4116,2.6,5.956,-44.8982,3.3,5.964,3.3,5.964,-41.5861,4.1,5.964,2.3,5.952,-39.9949,2.7,5.972,2.7,5.956,-37.6398,2.2,5.96
09-27-2025-Sat 12-52-18-PM,7.3,5.952,8.4,5.956,-41.2214,9.0,5.956,9.7,5.964,-40.3927,7.5,5.956,5.5,5.956,-35.3492,5.6,5.956,4.5,5.956,-36.4781,2.5,5.956,-44.9313,3.3,5.96,3.2,5.964,-41.6192,3.9,5.96,2.3,5.956,-40.0611,3.1,5.968,2.7,5.956,-37.673,2.3,5.96
09-27-2025-Sat 12-52-20-PM,7.5,5.952,8.5,5.956,-41.2547,9.1,5.956,9.6,5.964,-40.426,7.5,5.956,5.6,5.956,-35.3824,5.7,5.956,4.6,5.96,-36.5445,2.4,5.956,-44.9644,3.2,5.964,3.4,5.964,-41.6192,3.9,5.96,1.9,5.956,-40.0944,3.2,5.972,2.7,5.952,-37.7392,2.4,5.96
09-27-2025-Sat 12-52-23-PM,7.1,5.952,8.4,5.96,-41.321,8.8,5.956,9.7,5.964,-40.4923,7.2,5.96,5.6,5.96,-35.3824,5.7,5.956,4.3,5.96,-36.5445,2.4,5.952,-44.9975,3.1,5.964,3.2,5.964,-41.6855,3.8,5.964,2.2,5.952,-40.1275,2.8,5.968,2.7,5.952,-37.7725,2.1,5.956
09-27-2025-Sat 12-52-25-PM,7.3,5.952,8.5,5.956,-41.321,9.0,5.956,9.6,5.964,-40.5254,7.2,5.956,5.4,5.96,-35.4155,5.4,5.956,4.4,5.956,-36.6109,2.5,5.956,-44.9975,3.3,5.964,3.2,5.964,-41.7186,3.8,5.964,2.3,5.952,-40.1607,3.0,5.972,2.4,5.956,-37.8057,2.2,5.96
09-27-2025-Sat 12-52-28-PM,7.2,5.948,8.2,5.956,-41.3541,8.8,5.956,9.5,5.964,-40.4591,7.5,5.956,5.2,5.96,-35.4488,5.4,5.96,4.2,5.956,-36.6109,2.2,5.956,-45.0306,3.2,5.964,3.2,5.964,-41.7518,3.9,5.964,2.3,5.952,-40.227,2.9,5.972,2.5,5.952,-37.8389,2.2,5.964
09-27-2025-Sat 12-52-35-PM,-0.1,2.776,-0.2,2.924,-41.4535,-0.2,2.928,-0.4,2.908,-40.6249,-0.2,2.836,-0.3,2.852,-35.5485,-0.1,2.888,-0.1,2.82,-36.7769,2.2,5.964,-45.13,3.2,5.968,3.0,5.972,-41.8512,3.7,5.968,2.3,5.96,-40.3265,2.9,5.976,2.7,5.96,-37.9384,1.9,5.968
09-27-2025-Sat 12-52-37-PM,-0.3,2.684,-0.2,2.84,-41.4535,-0.1,2.844,-0.3,2.832,-40.5917,-0.2,2.76,0.0,2.78,-35.5816,-0.1,2.816,0.0,2.74,-36.7769,2.4,5.964,-45.163,3.1,5.972,3.0,5.972,-41.8842,3.8,5.968,2.3,5.96,-40.3927,2.6,5.972,2.3,5.96,-38.038,2.1,5.964
09-27-2025-Sat 12-52-42-PM,-0.5,2.624,-0.2,2.78,-41.5529,0.0,2.788,-0.3,2.776,-40.6249,-0.3,2.704,-0.2,2.732,-35.5816,-0.2,2.768,0.0,2.68,-36.7769,,,-45.163,,,,,-41.9174,,,,,-40.3927,,,,,-38.038,,
09-27-2025-Sat 12-52-44-PM,-0.3,2.556,-0.3,2.712,-41.5198,-0.2,2.724,-0.4,2.716,-40.6912,-0.3,2.64,-0.1,2.672,-35.6481,-0.1,2.708,0.2,2.604,-36.8764,0.3,2.748,-45.2292,-0.1,2.716,-0.1,2.784,-41.9837,0.0,2.76,-0.3,2.696,-40.5254,-0.4,2.66,-0.3,2.76,-38.1375,0.2,2.8
09-27-2025-Sat 12-52-47-PM,-0.4,2.52,-0.1,2.684,-41.6192,0.0,2.692,-0.2,2.684,-40.7906,-0.2,2.604,0.0,2.636,-35.6813,-0.3,2.676,-0.1,2.568,-36.9096,0.0,2.696,-45.2623,-0.1,2.664,-0.2,2.732,-42.0169,0.0,2.708,-0.7,2.644,-40.5585,-0.1,2.612,0.1,2.716,-38.1707,-0.5,2.76
09-27-2025-Sat 12-52-50-PM,-0.3,2.492,-0.3,2.656,-41.6192,-0.1,2.664,-0.4,2.656,-40.7243,-0.1,2.576,0.2,2.612,-35.7145,-0.4,2.652,-0.3,2.54,-36.976,-0.1,2.644,-45.2954,-0.3,2.608,-0.5,2.692,-42.0832,-0.2,2.664,-0.4,2.608,-40.5585,0.0,2.568,0.0,2.68,-38.237,0.0,2.72
09-27-2025-Sat 12-52-52-PM,-0.5,2.468,-0.1,2.632,-41.6524,-0.3,2.64,-0.3,2.628,-40.6912,-0.2,2.552,-0.1,2.592,-35.7476,-0.3,2.624,-0.2,2.508,-37.0092,-0.1,2.608,-45.3285,-0.2,2.568,-0.2,2.652,-42.0832,-0.3,2.624,-0.2,2.568,-40.6249,-0.1,2.532,-0.2,2.644,-38.2702,-0.1,2.692
09-27-2025-Sat 12-52-55-PM,-0.1,2.432,-0.3,2.592,-41.7518,-0.3,2.604,-0.3,2.588,-40.7906,0.0,2.52,-0.1,2.556,-35.7809,-0.6,2.588,-0.2,2.472,-37.0755,0.0,2.576,-45.3616,0.0,2.536,-0.4,2.624,-42.1163,0.0,2.596,-0.5,2.54,-40.658,-0.2,2.508,0.0,2.62,-38.3366,-0.4,2.664
09-27-2025-Sat 12-52-57-PM,-0.3,2.404,0.0,2.572,-41.7186,-0.1,2.584,0.1,2.568,-40.8237,0.0,2.496,-0.3,2.54,-35.7809,-0.3,2.572,0.0,2.448,-37.1088,0.0,2.548,-45.3616,-0.1,2.512,-0.3,2.6,-42.1494,0.0,2.576,-0.5,2.516,-40.7243,-0.5,2.48,-0.1,2.6,-38.4028,-0.4,2.644
09-27-2025-Sat 12-52-59-PM,-0.1,2.388,-0.1,2.556,-41.7518,0.0,2.564,-0.2,2.548,-40.8237,-0.1,2.48,-0.2,2.524,-35.8141,-0.1,2.552,-0.1,2.428,-37.1088,0.1,2.528,-45.3947,-0.1,2.488,-0.3,2.576,-42.1825,-0.3,2.552,-0.3,2.496,-40.7243,-0.1,2.46,0.0,2.576,-38.4028,0.1,2.624
09-27-2025-Sat 12-53-02-PM,-0.4,2.368,0.0,2.536,-41.785,-0.1,2.552,-0.3,2.528,-40.89,-0.2,2.464,-0.2,2.508,-35.8473,-0.3,2.536,-0.2,2.412,-37.1752,-0.1,2.504,-45.4609,0.0,2.464,-0.3,2.548,-42.2156,-0.4,2.528,-0.4,2.476,-40.7906,-0.2,2.44,-0.1,2.556,-38.4361,-0.1,2.604
09-27-2025-Sat 12-53-05-PM,-0.1,2.356,-0.4,2.524,-41.785,-0.4,2.532,-0.2,2.512,-40.89,-0.1,2.448,-0.4,2.492,-35.9137,-0.1,2.524,-0.1,2.396,-37.2084,-0.1,2.484,-45.4609,-0.1,2.448,-0.4,2.532,-42.2488,-0.4,2.508,-0.2,2.452,-40.8237,-0.1,2.424,-0.1,2.544,-38.5024,-0.3,2.584
09-27-2025-Sat 12-53-07-PM,-0.1,2.34,0.0,2.504,-41.8512,0.0,2.516,-0.4,2.496,-40.9232,-0.3,2.436,-0.1,2.48,-35.9137,-0.1,2.504,0.1,2.38,-37.2415,-0.1,2.464,-45.494,-0.1,2.428,-0.2,2.512,-42.2819,-0.2,2.492,-0.3,2.44,-40.89,-0.1,2.408,-0.1,2.524,-38.5687,0.0,2.572
09-27-2025-Sat 12-53-09-PM,-0.3,2.32,-0.3,2.492,-41.8842,-0.3,2.504,-0.2,2.48,-40.9564,-0.1,2.42,0.0,2.468,-35.9469,-0.3,2.492,-0.1,2.368,-37.2747,-0.1,2.448,-45.527,-0.2,2.408,-0.1,2.496,-42.3151,-0.3,2.476,-0.2,2.424,-40.9232,0.0,2.392,-0.3,2.508,-38.5687,-0.3,2.56
09-27-2025-Sat 12-53-12-PM,0.1,2.308,-0.2,2.48,-41.8842,-0.4,2.488,-0.6,2.468,-40.9232,-0.2,2.408,-0.2,2.456,-35.9801,-0.4,2.48,-0.1,2.352,-37.3079,0.0,2.432,-45.5602,0.0,2.392,0.1,2.48,-42.3482,-0.1,2.46,-0.4,2.404,-40.9232,-0.2,2.376,-0.1,2.496,-38.6352,-0.1,2.544
09-27-2025-Sat 12-53-14-PM,-0.4,2.296,-0.3,2.464,-41.9174,-0.1,2.472,-0.1,2.452,-40.9895,0.0,2.396,-0.2,2.444,-36.0134,-0.3,2.464,-0.3,2.34,-37.3411,0.0,2.416,-45.5602,-0.1,2.38,-0.4,2.468,-42.4145,-0.2,2.444,0.0,2.396,-40.9895,-0.2,2.364,-0.1,2.484,-38.7015,0.2,2.532
09-27-2025-Sat 12-53-17-PM,-0.1,2.284,-0.4,2.448,-41.8842,-0.1,2.464,-0.6,2.44,-41.0558,-0.2,2.384,-0.4,2.432,-36.0465,-0.3,2.452,-0.2,2.328,-37.3743,-0.1,2.4,-45.5933,0.0,2.364,0.0,2.452,-42.4476,-0.2,2.432,-0.3,2.38,-41.0227,-0.2,2.348,0.0,2.472,-38.7346,0.0,2.516
09-27-2025-Sat 12-53-19-PM,-0.3,2.268,-0.2,2.44,-41.9174,-0.2,2.452,-0.2,2.424,-41.0558,-0.2,2.376,-0.2,2.42,-36.0465,-0.2,2.444,-0.1,2.312,-37.4407,0.0,2.388,-45.6264,-0.1,2.352,-0.1,2.436,-42.4476,-0.1,2.42,-0.2,2.368,-41.0558,-0.2,2.34,-0.2,2.46,-38.7678,-0.1,2.508
09-27-2025-Sat 12-53-21-PM,-0.3,2.26,-0.2,2.432,-41.9837,-0.2,2.444,-0.3,2.416,-41.1552,-0.3,2.364,-0.3,2.412,-36.1129,-0.3,2.436,0.0,2.3,-37.4738,0.0,2.376,-45.6595,-0.1,2.344,-0.1,2.424,-42.4807,0.0,2.404,-0.3,2.356,-41.1221,-0.4,2.328,-0.1,2.448,-38.801,-0.1,2.496
09-27-2025-Sat 12-53-24-PM,0.0,2.248,-0.2,2.42,-42.0169,-0.2,2.432,-0.5,2.404,-41.0227,-0.2,2.352,-0.2,2.404,-36.1129,-0.4,2.424,-0.1,2.296,-37.507,-0.1,2.364,-45.6925,-0.2,2.332,-0.2,2.416,-42.5139,-0.1,2.396,-0.1,2.348,-41.1552,-0.2,2.32,-0.2,2.436,-38.8342,-0.2,2.484
09-27-2025-Sat 12-53-26-PM,-0.4,2.24,-0.1,2.412,-42.05,-0.1,2.424,0.1,2.392,-41.1221,-0.4,2.348,-0.2,2.396,-36.1461,-0.1,2.416,-0.2,2.288,-37.5402,0.0,2.352,-45.6925,-0.1,2.32,-0.2,2.4,-42.5469,-0.3,2.388,-0.2,2.336,-41.1552,0.2,2.308,-0.2,2.424,-38.8673,-0.1,2.476
09-27-2025-Sat 12-53-29-PM,-0.4,2.232,-0.2,2.4,-42.0169,-0.1,2.412,-0.4,2.384,-41.1552,-0.2,2.336,-0.1,2.388,-36.2125,-0.4,2.408,0.1,2.276,-37.5733,0.0,2.344,-45.6925,-0.2,2.312,-0.3,2.396,-42.5801,0.1,2.376,-0.1,2.328,-41.2214,0.0,2.296,-0.2,2.416,-38.9005,0.0,2.468
09-27-2025-Sat 12-53-31-PM,0.1,2.224,-0.1,2.392,-42.1494,-0.2,2.404,-0.2,2.372,-41.2214,-0.4,2.328,-0.3,2.376,-36.2125,-0.1,2.396,0.0,2.264,-37.6066,0.1,2.332,-45.7588,-0.1,2.304,-0.1,2.38,-42.6133,-0.3,2.368,-0.5,2.316,-41.2547,-0.1,2.292,0.1,2.404,-38.9669,0.0,2.456
09-27-2025-Sat 12-53-33-PM,-0.1,2.216,-0.1,2.38,-42.0832,-0.4,2.396,-0.3,2.364,-41.1552,-0.1,2.32,-0.1,2.372,-36.2457,0.0,2.388,-0.1,2.256,-37.6398,0.0,2.32,-45.7919,0.0,2.296,-0.2,2.372,-42.6464,-0.2,2.356,-0.1,2.308,-41.321,-0.4,2.284,-0.1,2.4,-39.0,-0.2,2.448
09-27-2025-Sat 12-53-36-PM,0.1,2.204,-0.2,2.376,-42.0832,0.0,2.384,-0.2,2.352,-41.1552,-0.1,2.312,0.0,2.36,-36.2789,-0.1,2.38,-0.3,2.248,-37.673,0.1,2.312,-45.7919,-0.2,2.288,-0.2,2.36,-42.6795,-0.2,2.348,-0.4,2.304,-41.321,-0.5,2.272,-0.3,2.388,-39.0663,-0.1,2.444
09-27-2025-Sat 12-53-38-PM,0.0,2.196,-0.1,2.364,-42.1494,-0.3,2.376,-0.6,2.344,-41.2878,-0.2,2.304,0.2,2.352,-36.2789,-0.2,2.372,0.0,2.24,-37.7392,-0.1,2.304,-45.825,-0.3,2.28,-0.1,2.356,-42.7126,-0.1,2.336,-0.2,2.296,-41.3541,-0.2,2.268,0.1,2.38,-39.0663,-0.1,2.432
09-27-2025-Sat 12-53-40-PM,-0.2,2.188,-0.2,2.36,-42.1163,-0.1,2.372,-0.4,2.336,-41.2547,-0.4,2.296,-0.3,2.348,-36.3454,-0.3,2.36,-0.1,2.232,-37.7725,-0.1,2.296,-45.825,0.0,2.272,-0.2,2.348,-42.7126,-0.1,2.328,-0.4,2.284,-41.3872,0.1,2.26,-0.4,2.372,-39.1327,0.0,2.424
09-27-2025-Sat 12-53-43-PM,-0.1,2.176,-0.3,2.348,-42.1825,-0.2,2.36,-0.4,2.328,-41.2878,-0.2,2.292,-0.1,2.344,-36.3454,-0.4,2.356,0.0,2.224,-37.7725,0.3,2.288,-45.858,-0.2,2.268,-0.2,2.336,-42.7458,-0.3,2.32,-0.3,2.276,-41.4204,0.0,2.252,-0.1,2.368,-39.1658,0.0,2.416
09-27-2025-Sat 12-53-45-PM,-0.3,2.172,-0.5,2.344,-42.1825,-0.2,2.356,-0.4,2.316,-41.2878,-0.3,2.284,-0.3,2.336,-36.4116,-0.2,2.348,-0.3,2.216,-37.8389,0.1,2.28,-45.8911,-0.1,2.26,-0.2,2.328,-42.812,0.0,2.316,-0.1,2.272,-41.4866,-0.1,2.248,-0.1,2.36,-39.199,-0.2,2.408
09-27-2025-Sat 12-53-48-PM,-0.1,2.164,-0.2,2.332,-42.2156,-0.1,2.352,-0.3,2.312,-41.2878,-0.2,2.28,-0.4,2.328,-36.4116,-0.3,2.34,-0.1,2.208,-37.8389,0.0,2.268,-45.9242,-0.4,2.248,-0.4,2.32,-42.812,-0.3,2.304,-0.3,2.26,-41.4866,0.0,2.236,-0.3,2.348,-39.2321,-0.2,2.4
09-27-2025-Sat 12-53-50-PM,0.0,2.156,-0.3,2.324,-42.2819,-0.2,2.344,-0.4,2.308,-41.3541,-0.2,2.272,-0.1,2.324,-36.4449,-0.4,2.332,-0.1,2.2,-37.9384,0.1,2.26,-45.9242,0.0,2.24,-0.6,2.312,-42.8782,-0.2,2.3,-0.3,2.252,-41.5529,-0.2,2.232,-0.1,2.344,-39.2654,-0.1,2.392
09-27-2025-Sat 12-53-53-PM,-0.2,2.152,-0.1,2.32,-42.3151,-0.3,2.336,-0.6,2.296,-41.321,-0.1,2.264,-0.1,2.32,-36.4781,-0.4,2.328,-0.2,2.196,-37.9052,-0.1,2.252,-45.9573,0.0,2.236,-0.1,2.304,-42.9114,-0.4,2.292,-0.1,2.252,-41.5861,-0.2,2.224,-0.1,2.34,-39.3317,-0.2,2.388
09-27-2025-Sat 12-53-55-PM,-0.4,2.148,-0.1,2.312,-42.3482,-0.5,2.328,-0.5,2.292,-41.321,-0.1,2.26,-0.2,2.308,-36.5113,-0.3,2.324,-0.1,2.188,-37.9716,-0.1,2.248,-45.9904,-0.5,2.228,-0.3,2.3,-42.9114,0.0,2.284,-0.3,2.244,-41.6192,-0.2,2.22,0.1,2.328,-39.3649,-0.2,2.38
09-27-2025-Sat 12-53-57-PM,0.1,2.132,-0.3,2.304,-42.2819,-0.4,2.316,-0.3,2.28,-41.4204,-0.3,2.252,-0.3,2.304,-36.5445,-0.5,2.312,0.0,2.176,-38.0048,0.1,2.24,-46.0234,-0.2,2.22,-0.1,2.296,-42.9445,-0.3,2.28,-0.2,2.24,-41.6524,-0.1,2.212,-0.4,2.324,-39.4312,0.0,2.372
09-27-2025-Sat 12-54-00-PM,-0.1,2.132,-0.3,2.296,-42.3813,-0.1,2.312,-0.5,2.272,-41.3872,-0.5,2.244,0.0,2.296,-36.5776,-0.3,2.308,0.0,2.172,-38.038,0.1,2.236,-46.0234,-0.2,2.216,-0.3,2.288,-42.9776,-0.3,2.272,-0.4,2.232,-41.6855,-0.2,2.204,-0.3,2.316,-39.4312,-0.2,2.364
09-27-2025-Sat 12-54-03-PM,-0.1,2.124,-0.5,2.288,-42.3482,-0.2,2.308,-0.7,2.268,-41.4535,-0.1,2.24,0.0,2.292,-36.5776,-0.4,2.3,-0.2,2.164,-38.071,-0.1,2.228,-46.0566,-0.3,2.208,-0.3,2.28,-43.0108,-0.2,2.264,-0.2,2.224,-41.6855,-0.2,2.2,0.2,2.308,-39.4975,0.0,2.36
09-27-2025-Sat 12-54-05-PM,-0.1,2.116,0.1,2.288,-42.4807,-0.2,2.3,-0.2,2.26,-41.4535,-0.1,2.236,-0.1,2.288,-36.6109,-0.4,2.296,0.1,2.156,-38.1043,-0.1,2.224,-46.0897,-0.3,2.204,-0.3,2.276,-43.0438,-0.4,2.26,-0.5,2.22,-41.7518,0.1,2.196,-0.3,2.304,-39.5307,-0.1,2.356
09-27-2025-Sat 12-54-07-PM,-0.3,2.112,0.0,2.28,-42.5139,0.0,2.296,-0.5,2.256,-41.4866,-0.1,2.232,-0.2,2.28,-36.6441,-0.1,2.292,0.0,2.152,-38.1707,-0.3,2.212,-46.0897,-0.1,2.196,-0.3,2.268,-43.077,-0.2,2.252,-0.3,2.216,-41.818,-0.4,2.192,0.0,2.3,-39.5638,0.0,2.348
09-27-2025-Sat 12-54-10-PM,-0.3,2.104,-0.1,2.276,-42.5801,-0.3,2.292,-0.5,2.248,-41.5198,0.0,2.224,-0.2,2.28,-36.6441,-0.1,2.288,-0.3,2.148,-38.1707,0.0,2.208,-46.1228,0.0,2.192,-0.2,2.264,-43.1102,-0.4,2.248,-0.5,2.212,-41.818,-0.3,2.184,0.1,2.292,-39.597,0.0,2.344
09-27-2025-Sat 12-54-12-PM,-0.4,2.1,-0.3,2.272,-42.4807,-0.4,2.284,-0.2,2.244,-41.4535,-0.2,2.22,-0.3,2.276,-36.6773,-0.1,2.284,-0.2,2.14,-38.2039,-0.4,2.2,-46.1559,-0.1,2.184,-0.2,2.26,-43.1102,0.0,2.24,-0.1,2.208,-41.8842,-0.1,2.18,-0.2,2.288,-39.6634,0.0,2.34
09-27-2025-Sat 12-54-14-PM,-0.1,2.096,-0.2,2.264,-42.4807,-0.3,2.28,-0.4,2.236,-41.4866,-0.1,2.212,-0.1,2.268,-36.7105,-0.2,2.272,-0.4,2.132,-38.237,0.1,2.2,-46.1888,-0.1,2.18,-0.2,2.252,-43.1432,-0.1,2.236,-0.2,2.204,-41.9174,-0.1,2.176,-0.1,2.284,-39.6965,-0.3,2.332
09-27-2025-Sat 12-54-17-PM,-0.2,2.092,0.2,2.26,-42.5139,0.0,2.276,-0.2,2.232,-41.5529,-0.3,2.212,0.0,2.264,-36.7436,-0.2,2.272,-0.1,2.132,-38.2702,0.2,2.192,-46.1888,-0.1,2.176,-0.2,2.248,-43.2094,0.0,2.232,-0.4,2.2,-41.9174,-0.1,2.168,0.2,2.276,-39.6965,0.0,2.324
09-27-2025-Sat 12-54-19-PM,0.0,2.088,0.0,2.256,-42.5469,0.1,2.272,-0.4,2.228,-41.5861,-0.2,2.204,-0.2,2.26,-36.7769,-0.4,2.264,-0.2,2.124,-38.3366,0.1,2.188,-46.222,-0.1,2.168,-0.2,2.244,-43.2094,0.1,2.224,-0.3,2.192,-41.9837,-0.1,2.164,-0.2,2.272,-39.7628,-0.1,2.32
09-27-2025-Sat 12-54-22-PM,-0.4,2.084,-0.4,2.248,-42.5469,0.0,2.268,-0.1,2.224,-41.5529,-0.1,2.2,-0.3,2.256,-36.81,-0.7,2.256,-0.1,2.116,-38.3698,0.3,2.18,-46.222,0.0,2.16,-0.1,2.236,-43.2426,-0.4,2.22,-0.2,2.188,-41.9837,0.3,2.16,-0.2,2.268,-39.796,-0.2,2.32
09-27-2025-Sat 12-54-24-PM,-0.1,2.08,-0.5,2.24,-42.7126,-0.2,2.26,-0.3,2.216,-41.6524,0.0,2.192,-0.2,2.252,-36.8432,-0.2,2.256,-0.2,2.116,-38.4028,0.2,2.176,-46.2551,-0.3,2.16,-0.2,2.232,-43.2757,-0.3,2.212,-0.5,2.184,-42.05,-0.1,2.152,-0.1,2.264,-39.8291,-0.4,2.308
09-27-2025-Sat 12-54-27-PM,0.0,2.072,-0.4,2.236,-42.7126,-0.2,2.256,-0.3,2.212,-41.6524,-0.2,2.188,-0.2,2.244,-36.8764,-0.5,2.252,0.2,2.108,-38.4361,-0.2,2.172,-46.2551,0.1,2.152,-0.1,2.228,-43.3089,0.0,2.208,-0.4,2.18,-42.05,-0.1,2.148,0.0,2.256,-39.8623,0.0,2.308
09-27-2025-Sat 12-54-29-PM,-0.3,2.068,-0.2,2.232,-42.7126,-0.3,2.252,-0.4,2.208,-41.7186,-0.4,2.188,-0.3,2.244,-36.8764,-0.3,2.248,-0.1,2.104,-38.4693,-0.1,2.168,-46.3213,-0.1,2.148,-0.5,2.22,-43.342,-0.1,2.204,-0.2,2.172,-42.1163,-0.2,2.144,-0.3,2.248,-39.8954,-0.1,2.304
09-27-2025-Sat 12-54-32-PM,-0.1,2.064,0.0,2.228,-42.7458,-0.4,2.248,-0.4,2.204,-41.7186,-0.1,2.18,-0.1,2.24,-36.9096,-0.3,2.244,-0.1,2.096,-38.5024,0.1,2.16,-46.3213,-0.1,2.144,-0.3,2.216,-43.375,-0.1,2.2,-0.1,2.168,-42.1163,-0.5,2.14,0.0,2.248,-39.9618,-0.2,2.296
09-27-2025-Sat 12-54-34-PM,-0.1,2.06,-0.2,2.224,-42.7126,-0.5,2.24,-0.6,2.204,-41.6524,-0.1,2.176,-0.3,2.236,-36.9428,-0.4,2.24,0.0,2.096,-38.5024,-0.2,2.156,-46.3213,-0.2,2.14,-0.3,2.212,-43.375,-0.4,2.196,-0.2,2.168,-42.1825,-0.2,2.132,0.1,2.244,-39.9618,0.2,2.292
09-27-2025-Sat 12-54-36-PM,-0.2,2.06,-0.2,2.216,-42.7789,-0.1,2.24,-0.3,2.196,-41.7186,-0.4,2.172,0.0,2.232,-36.9428,0.0,2.236,-0.3,2.088,-38.5687,0.1,2.152,-46.3543,-0.3,2.136,-0.3,2.204,-43.4082,-0.4,2.192,-0.5,2.16,-42.2156,-0.2,2.128,-0.1,2.236,-40.0281,0.2,2.284
09-27-2025-Sat 12-54-39-PM,-0.2,2.056,-0.2,2.216,-42.7789,-0.3,2.236,-0.5,2.196,-41.785,0.1,2.168,-0.3,2.224,-36.976,-0.1,2.232,0.0,2.084,-38.602,0.1,2.152,-46.3875,-0.1,2.132,-0.2,2.204,-43.4745,-0.3,2.188,-0.2,2.156,-42.2488,0.0,2.128,-0.2,2.232,-40.0944,0.0,2.284
09-27-2025-Sat 12-54-44-PM,7.5,5.956,8.7,5.96,-42.7789,9.0,5.964,9.8,5.968,-41.7518,6.6,5.96,5.0,5.964,-37.0424,5.0,5.964,4.1,5.964,-38.6683,0.1,2.144,-46.4205,-0.3,2.124,-0.3,2.196,-43.5406,-0.1,2.184,-0.3,2.156,-42.3151,-0.1,2.12,-0.4,2.224,-40.1607,-0.2,2.276
09-27-2025-Sat 12-54-46-PM,7.4,5.956,8.2,5.96,-42.8451,8.6,5.964,9.2,5.968,-41.7518,6.4,5.96,4.8,5.964,-37.0755,5.0,5.964,4.0,5.96,-38.6683,0.0,2.14,-46.4205,0.0,2.124,-0.3,2.192,-43.5406,-0.3,2.184,-0.3,2.152,-42.3482,0.0,2.116,-0.1,2.22,-40.1939,-0.1,2.268
09-27-2025-Sat 12-54-49-PM,6.6,5.956,8.0,5.96,-42.9114,8.3,5.964,9.5,5.968,-41.8842,6.3,5.964,4.6,5.964,-37.1088,4.7,5.964,3.6,5.964,-38.7346,,,-46.4536,,,,,-43.5406,,,,,-42.4145,,,,,-40.227,,
09-27-2025-Sat 12-54-51-PM,6.7,5.956,7.9,5.96,-42.8782,8.2,5.964,8.8,5.964,-41.818,6.4,5.96,4.5,5.964,-37.142,4.9,5.96,3.7,5.96,-38.7678,2.1,5.96,-46.4867,3.0,5.968,3.2,5.968,-43.5738,3.6,5.968,2.2,5.956,-42.3813,2.6,5.972,2.3,5.956,-40.227,2.0,5.964
09-27-2025-Sat 12-54-58-PM,6.4,5.96,7.5,5.964,-42.9776,7.9,5.964,8.6,5.968,-41.9506,6.0,5.964,4.6,5.964,-37.2084,4.5,5.964,3.6,5.964,-38.8673,2.4,5.96,-46.5529,2.6,5.964,2.8,5.968,-43.6732,3.3,5.968,2.0,5.96,-42.4807,2.4,5.972,2.4,5.96,-40.3597,1.9,5.964
