Timestamp,Cell 1 Current,Cell 1 current,Cell 1 Voltage,Cell 2 Current,Cell 2 Voltage,Cell 2 Temp,Cell 3 Current,Cell 3 Voltage,Cell 3 Temperature,Cell 4 Current,Cell 4 Voltage,Cell 4 Temp,Cell 5 Current,Cell 5 Voltage,Cell 5 Temperature,Cell 6 Current,Cell 6 Voltage,Cell 6 Temp,Cell 7 Current,Cell 7 Voltage,Cell 7 Temperature,Cell 8 Current,Cell 8 Voltage,Cell 8 Temp,Cell 9 Current,Cell 9 Voltage,Cell 9 Temp,Cell 10 Current,Cell 10 Voltage,Cell 10 Temp,Cell 11 Current,Cell 11 Voltage,Cell 11 Temp,Cell 12 Current,Cell 12 Voltage,Cell 12 Temp (SENSOR Failed),Cell 13 Current,Cell 13 Voltage,Cell 13 Temp,Cell 14 Current,Cell 14 Voltage,Cell 14 Temp,Cell 15 Current,Cell 15 Voltage,Cell 15 Temp,Cell 16 Current,Cell 16 Voltage,Cell 16 Temp
,,,,,,-57.2187,,,,,,-55.6362,,,,,,-55.8011,,,,,,-57.68,0.2,5.944,,0.2,5.948,-62.0591,0.2,5.952,,0.2,5.952,-59.3271,0,5.94,,-0.2,5.956,-57.9106,0,5.944,,-0.1,5.948,-58.0425
,,,,,,-57.3175,,,,,,-55.6692,,,,,,-55.8011,,,,,,-57.713,0.4,5.944,,-0.1,5.952,-62.0591,0.2,5.948,,0.1,5.948,-59.3271,0.2,5.94,,-0.1,5.952,-57.9766,0.1,5.944,,0.4,5.948,-58.0754
,,,,,,-58.339,,,,,,-56.6913,,,,,,-56.7572,,,,,,-58.7342,0.3,5.944,,0.3,5.956,-64.4924,-0.1,5.956,,0,5.948,-60.677,-0.2,5.944,,-0.2,5.956,-59.0636,0,5.944,,0.3,5.948,-59.1954
,,,,,,-58.5037,,,,,,-56.8232,,,,,,-56.9219,,,,,,-58.932,0.4,5.944,,0.1,5.952,-65.0183,0,5.956,,0.1,5.952,-60.9404,0.1,5.944,,0.1,5.96,-59.2942,0.2,5.948,,0.4,5.948,-59.4259
,,,,,,-58.5696,,,,,,-56.955,,,,,,-56.955,,,,,,-58.9978,0.1,5.948,,-0.1,5.952,-65.1826,0.1,5.956,,0.1,5.948,-61.0061,0,5.948,,0,5.956,-59.3601,-0.1,5.944,,0.1,5.952,-59.4918
,,,,,,-58.6355,,,,,,-56.9879,,,,,,-57.0539,,,,,,-59.0636,0.4,5.948,,0,5.956,-65.3139,-0.3,5.956,,0,5.956,-61.072,0,5.944,,0.1,5.96,-59.4259,0.1,5.948,,0.2,5.952,-59.5906
,,,,,,-58.7342,,,,,,-57.0868,,,,,,-57.0868,,,,,,-59.1296,0.4,5.944,,-0.1,5.952,-65.4455,0.1,5.956,,0.2,5.952,-61.1049,-0.2,5.944,,0,5.96,-59.5248,0,5.948,,0.2,5.952,-59.6236
,,,,,,-59.2283,,,,,,-57.5153,,,,,,-57.5153,,,,,,-59.5906,0.1,5.944,,0.1,5.952,-66.3981,-0.3,5.952,,0.1,5.952,-61.7301,-0.2,5.944,,-0.1,5.96,-60.0515,0.3,5.948,,0,5.948,-60.1833
,,,,,,-59.2942,,,,,,-57.5153,,,,,,-57.5811,,,,,,-59.6894,0.1,5.944,,0.3,5.956,-66.4967,0,5.952,,0.2,5.952,-61.7959,0,5.944,,0.3,5.96,-60.1503,0,5.944,,-0.2,5.948,-60.2491
,,,,,,-59.4589,,,,,,-57.6471,,,,,,-57.6141,,,,,,-59.7222,0.2,5.944,,0.3,5.956,-66.5623,0.1,5.952,,0.2,5.952,-61.8947,0.1,5.944,,0.1,5.96,-60.2161,-0.1,5.944,,0,5.948,-60.3149
,,,,,,-59.5906,,,,,,-57.6471,,,,,,-57.68,,,,,,-59.7882,0.2,5.944,,0.1,5.952,-66.6609,0,5.956,,-0.1,5.956,-61.9604,-0.1,5.944,,0,5.956,-60.2491,0.2,5.948,,0.1,5.952,-60.3149
,,,,,,-59.5576,,,,,,-57.7459,,,,,,-57.713,,,,,,-59.8211,0.3,5.944,,0.2,5.952,-66.7265,-0.2,5.956,,0.1,5.948,-62.0261,0.1,5.944,,0,5.96,-60.3149,0,5.948,,0,5.948,-60.4466
,,,,,,-59.4918,,,,,,-57.7789,,,,,,-57.7789,,,,,,-59.8869,0.2,5.944,,0.2,5.956,-66.825,0.2,5.952,,-0.1,5.948,-62.1249,-0.2,5.948,,0.2,5.956,-60.3807,0.1,5.944,,0.1,5.952,-60.4795
,,,,,,-59.5906,,,,,,-57.9437,,,,,,-57.8119,,,,,,-59.9528,0,5.948,,0,5.956,-66.9236,0.1,5.956,,-0.2,5.952,-62.2236,-0.2,5.944,,-0.1,5.96,-60.4466,0.2,5.944,,0.1,5.952,-60.5783
,,,,,,-59.7552,,,,,,-57.9437,,,,,,-57.8778,,,,,,-60.0186,0.3,5.944,,0,5.956,-67.0221,0,5.956,,0.2,5.956,-62.2894,0.2,5.944,,0,5.96,-60.5125,0,5.948,,0,5.948,-60.6112
,,,,,,-59.8211,,,,,,-57.9437,,,,,,-57.9437,,,,,,-60.0845,-0.1,5.948,,0,5.956,-67.1205,0.2,5.956,,0.2,5.956,-62.3551,0.1,5.948,,0.1,5.956,-60.5783,-0.3,5.948,,0.1,5.948,-60.677
,,,,,,-59.8211,,,,,,-57.9437,,,,,,-57.9766,,,,,,-60.1503,-0.1,5.948,,0.2,5.952,-67.1534,-0.1,5.956,,0,5.952,-62.421,-0.2,5.948,,0.2,5.96,-60.6441,0.3,5.944,,0,5.952,-60.7428
,,,,,,-59.8869,,,,,,-58.1084,,,,,,-58.0095,,,,,,-60.1833,0.2,5.948,,0.2,5.952,-67.2519,0.1,5.952,,0.2,5.952,-62.4539,-0.2,5.944,,-0.1,5.96,-60.7099,-0.2,5.948,,0,5.952,-60.8087
,,,,,,-59.9528,,,,,,-58.1414,,,,,,-58.1084,,,,,,-60.282,0.3,5.944,,0.2,5.956,-67.2847,0.1,5.956,,0.4,5.956,-62.5196,0,5.944,,0.2,5.96,-60.8087,0.2,5.948,,0.1,5.952,-60.8745
,,,,,,-60.0515,,,,,,-58.1414,,,,,,-58.1414,,,,,,-60.3149,0.3,5.948,,0,5.956,-67.3504,-0.1,5.952,,0.1,5.956,-62.5854,0,5.948,,0.1,5.96,-60.8416,0,5.944,,-0.2,5.956,-60.9404
,,,,,,-60.1503,,,,,,-58.2073,,,,,,-58.1743,,,,,,-60.3807,-0.1,5.944,,0,5.956,-67.4161,0,5.956,,0.2,5.952,-62.684,0,5.948,,0.2,5.96,-60.9075,0.1,5.948,,0.1,5.952,-60.9732
,,,,,,-60.0845,,,,,,-58.2401,,,,,,-58.2401,,,,,,-60.4137,0.2,5.944,,-0.2,5.952,-67.4817,0,5.956,,0.1,5.956,-62.7499,-0.2,5.944,,0.1,5.956,-60.9732,0.3,5.948,,-0.1,5.952,-61.039
,,,,,,-60.1503,,,,,,-58.306,,,,,,-58.306,,,,,,-60.4795,0.1,5.948,,0.2,5.952,-67.5474,0.1,5.956,,0,5.952,-62.7828,-0.1,5.948,,0.1,5.96,-61.0061,-0.1,5.948,,0,5.952,-61.072
,,,,,,-61.3352,,,,,,-59.2942,,,,,,-59.3601,,,,,,-61.6314,0,5.944,,0.2,5.952,-68.4992,-0.1,5.956,,0.1,5.948,-64.1309,0.1,5.944,,0.1,5.956,-62.2565,0.2,5.948,,0.2,5.948,-62.3223
,,,,,,-61.4669,,,,,,-59.3271,,,,,,-59.4259,,,,,,-61.6971,0.1,5.944,,0.2,5.956,-68.5649,0,5.956,,0.1,5.952,-64.1967,0.3,5.944,,0.2,5.96,-62.2894,0,5.948,,0,5.952,-62.3881
,,,,,,-61.434,,,,,,-59.3929,,,,,,-59.4589,,,,,,-61.763,0.2,5.944,,0.1,5.952,-68.5977,0.1,5.952,,0.1,5.952,-64.2295,-0.2,5.944,,0.1,5.96,-62.3223,0.1,5.944,,0,5.952,-62.4539
,,,,,,-61.4998,,,,,,-59.4589,,,,,,-59.4918,,,,,,-61.7959,0.1,5.944,,0,5.952,-68.6306,0.1,5.952,,0.1,5.956,-64.2624,0.2,5.94,,0.3,5.956,-62.3881,0,5.948,,0,5.952,-62.4539
,,,,,,-61.5656,,,,,,-59.4589,,,,,,-59.5576,,,,,,-61.8617,0.4,5.944,,0.1,5.956,-68.6306,0,5.956,,-0.1,5.952,-64.2624,-0.1,5.94,,0,5.956,-62.421,-0.1,5.948,,0,5.952,-62.5196
,,,,,,-61.5985,,,,,,-59.5906,,,,,,-59.5906,,,,,,-61.8617,0.3,5.948,,0.2,5.952,-68.5977,-0.2,5.956,,0.2,5.952,-64.2953,0.1,5.94,,0.1,5.956,-62.4539,0.1,5.944,,0.3,5.948,-62.5526
,,,,,,-61.6643,,,,,,-59.5576,,,,,,-59.6564,,,,,,-61.9276,0.1,5.948,,0.1,5.952,-68.5977,0,5.952,,0.1,5.952,-64.328,-0.1,5.944,,0.2,5.956,-62.5196,0.3,5.944,,0.1,5.952,-62.5854
,,,,,,-61.5656,,,,,,-59.5906,,,,,,-59.6894,,,,,,-61.9276,0.1,5.944,,0.4,5.956,-68.5649,-0.1,5.952,,0.1,5.952,-64.328,-0.1,5.944,,0,5.96,-62.5196,0,5.948,,-0.2,5.948,-62.6183
,,,,,,-61.6643,,,,,,-59.5906,,,,,,-59.6894,,,,,,-61.9604,0.1,5.948,,0,5.952,-68.5321,0.2,5.956,,0,5.952,-64.328,0,5.944,,0.1,5.956,-62.5526,0.1,5.944,,0.1,5.948,-62.6183
,,,,,,-61.7301,,,,,,-59.6564,,,,,,-59.7222,,,,,,-61.9933,0.2,5.944,,-0.1,5.956,-68.4992,0.1,5.956,,0.2,5.952,-64.328,0,5.948,,-0.1,5.956,-62.5526,0.4,5.94,,0,5.952,-62.6512
,,,,,,-61.763,,,,,,-59.6236,,,,,,-59.7552,,,,,,-62.0261,0.3,5.948,,0.3,5.956,-68.4335,-0.3,5.956,,0.1,5.956,-64.328,-0.1,5.944,,0,5.96,-62.5854,0,5.948,,0.2,5.948,-62.6512
,,,,,,-61.763,,,,,,-59.5906,,,,,,-59.7552,,,,,,-62.0261,0.1,5.948,,-0.1,5.956,-68.368,0,5.956,,0.1,5.952,-64.361,0.2,5.944,,0,5.964,-62.5854,0.3,5.948,,0.1,5.952,-62.6512
,,,,,,-61.6971,,,,,,-59.7222,,,,,,-59.7882,,,,,,-62.0591,0.1,5.948,,0,5.956,-68.3351,-0.1,5.956,,-0.1,5.952,-64.361,0.1,5.948,,0,5.96,-62.6183,0.1,5.944,,0.3,5.956,-62.684
,,,,,,-61.763,,,,,,-59.6236,,,,,,-59.8211,,,,,,-62.092,0.2,5.948,,-0.3,5.952,-68.3351,0,5.96,,0.1,5.952,-64.4596,-0.1,5.948,,0.1,5.96,-62.6512,0.2,5.944,,0,5.952,-62.684
,,,,,,-61.7959,,,,,,-59.6564,,,,,,-59.854,,,,,,-62.092,0.3,5.948,,0.2,5.952,-68.3351,0,5.956,,-0.1,5.952,-64.4596,-0.3,5.944,,-0.1,5.956,-62.6512,0.2,5.948,,-0.1,5.952,-62.717
,,,,,,-61.8617,,,,,,-59.6894,,,,,,-59.854,,,,,,-62.1249,0.1,5.948,,0.2,5.956,-68.3351,-0.1,5.952,,0.3,5.952,-64.4924,0,5.944,,0,5.96,-62.684,0.2,5.948,,0,5.952,-62.717
,,,,,,-61.7959,,,,,,-59.7552,,,,,,-59.8869,,,,,,-62.1578,0.1,5.948,,0,5.956,-68.3351,0,5.956,,0,5.956,-64.4596,0,5.948,,-0.1,5.96,-62.684,0.2,5.948,,-0.1,5.956,-62.7499
,,,,,,-61.8288,,,,,,-59.6564,,,,,,-59.8869,,,,,,-62.1578,0,5.948,,-0.1,5.956,-68.3351,0,5.956,,-0.2,5.956,-64.4924,0.1,5.944,,0.1,5.96,-62.717,0,5.948,,0,5.952,-62.7499
,,,,,,-61.9276,,,,,,-59.6894,,,,,,-59.9199,,,,,,-62.1906,0.3,5.948,,0.1,5.956,-68.3023,0,5.956,,0,5.952,-64.4924,-0.1,5.948,,0.2,5.96,-62.717,0.1,5.948,,-0.1,5.956,-62.7828
,,,,,,-61.9604,,,,,,-59.6894,,,,,,-60.0186,,,,,,-62.2565,0.4,5.944,,0.2,5.956,-68.2039,0.1,5.956,,0.1,5.956,-64.4924,-0.1,5.948,,-0.1,5.964,-62.7499,0.1,5.948,,0.1,5.952,-62.8157
,,,,,,-61.9604,,,,,,-59.7552,,,,,,-59.9857,,,,,,-62.2236,0.3,5.952,,0.4,5.956,-68.1382,0.3,5.956,,-0.1,5.956,-64.4924,-0.1,5.948,,0.3,5.96,-62.7828,0,5.948,,0,5.956,-62.8157
,,,,,,-62.0261,,,,,,-59.7552,,,,,,-60.0186,,,,,,-62.2565,0.1,5.948,,-0.1,5.956,-68.0726,-0.2,5.96,,-0.1,5.956,-64.4924,0,5.948,,0,5.964,-62.7828,0.2,5.948,,0.3,5.952,-62.8157
,,,,,,-61.9276,,,,,,-59.7882,,,,,,-60.0186,,,,,,-62.2565,0.2,5.952,,0.1,5.96,-68.0398,-0.1,5.96,,-0.1,5.956,-64.4924,0,5.948,,-0.1,5.96,-62.7499,-0.2,5.944,,-0.1,5.956,-62.8157
,,,,,,-62.0591,,,,,,-59.7552,,,,,,-60.0515,,,,,,-62.2894,0,5.948,,-0.1,5.96,-68.0069,0,5.96,,-0.1,5.956,-64.4924,-0.1,5.948,,0.2,5.964,-62.7828,-0.1,5.948,,0.2,5.956,-62.8157
,,,,,,-62.0591,,,,,,-59.7222,,,,,,-60.0515,,,,,,-62.2565,0.1,5.956,,0.4,5.956,-67.9742,0.1,5.96,,-0.1,5.956,-64.5253,-0.1,5.952,,0.1,5.964,-62.7828,-0.1,5.952,,0.2,5.956,-62.8157
,,,,,,-61.9604,,,,,,-59.7882,,,,,,-60.0515,,,,,,-62.2894,0.3,5.948,,0,5.96,-67.8757,0,5.96,,-0.1,5.96,-64.5253,0.1,5.952,,0.2,5.964,-62.8157,-0.1,5.952,,0,5.956,-62.7828
,,,,,,-62.0591,,,,,,-59.7552,,,,,,-60.0845,,,,,,-62.2894,0.4,5.952,,-0.1,5.956,-67.8428,0,5.96,,0.2,5.96,-64.4924,0,5.952,,0.1,5.964,-62.8157,0.1,5.952,,0.1,5.956,-62.7828
,,,,,,-61.9933,,,,,,-59.7222,,,,,,-60.0845,,,,,,-62.2894,0.4,5.952,,0,5.956,-67.7771,0,5.96,,0,5.956,-64.4924,0.2,5.948,,0.2,5.964,-62.8157,0.1,5.948,,0.3,5.956,-62.8157
,,,,,,-61.9933,,,,,,-59.7552,,,,,,-60.0845,,,,,,-62.2894,-0.1,5.952,,0.1,5.96,-67.7444,0,5.96,,-0.2,5.96,-64.4924,-0.3,5.952,,0,5.968,-62.8157,0,5.952,,-0.2,5.956,-62.8157
,,,,,,-62.0591,,,,,,-59.7222,,,,,,-60.1174,,,,,,-62.2894,0,5.956,,0,5.964,-67.7115,0.1,5.964,,-0.1,5.96,-64.4924,-0.1,5.952,,0.2,5.968,-62.8157,-0.2,5.952,,0.1,5.956,-62.7828
,,,,,,-62.0261,,,,,,-59.8211,,,,,,-60.1174,,,,,,-62.3223,0.2,5.956,,0,5.964,-67.6459,0.1,5.968,,0,5.964,-64.4596,0.3,5.952,,-0.1,5.968,-62.8157,0.1,5.956,,-0.1,5.96,-62.7828
,,,,,,-62.0591,,,,,,-59.7882,,,,,,-60.1503,,,,,,-62.3223,0.2,5.96,,0.2,5.968,-67.5802,0.1,5.968,,-0.1,5.964,-64.4267,-0.1,5.956,,0.1,5.968,-62.8157,0.1,5.956,,0.1,5.964,-62.8157
,,,,,,-62.0261,,,,,,-59.7882,,,,,,-60.1503,,,,,,-62.3223,-0.2,5.96,,-0.1,5.968,-67.5474,0,5.968,,0,5.964,-64.4267,-0.3,5.956,,0.1,5.972,-62.8157,0,5.956,,0.1,5.964,-62.7828
,,,,,,-62.0261,,,,,,-59.7552,,,,,,-60.1503,,,,,,-62.2894,0.2,5.956,,0,5.968,-67.4817,0.1,5.972,,0,5.968,-64.4267,0.3,5.956,,0.1,5.972,-62.8157,0.3,5.96,,0,5.964,-62.8157
,,,,,,-62.0591,,,,,,-59.8211,,,,,,-60.1503,,,,,,-62.2894,0.2,5.96,,0.2,5.968,-67.2847,0,5.972,,-0.1,5.968,-64.361,-0.1,5.96,,-0.1,5.972,-62.7828,0.3,5.964,,0.3,5.968,-62.7499
,,,,,,-62.092,,,,,,-59.7552,,,,,,-60.1833,,,,,,-62.2894,0.3,5.964,,0,5.972,-67.2191,-0.1,5.968,,0.1,5.964,-64.361,0.1,5.956,,0.1,5.976,-62.7828,0,5.964,,0,5.968,-62.7499
,,,,,,-62.1249,,,,,,-59.8211,,,,,,-60.1833,,,,,,-62.2894,0.2,5.964,,0.1,5.968,-67.1863,-0.1,5.968,,0.2,5.968,-64.361,-0.2,5.964,,-0.2,5.976,-62.8157,0.2,5.964,,0,5.968,-62.7499
,,,,,,-62.0261,,,,,,-59.8869,,,,,,-60.1833,,,,,,-62.2894,0.1,5.964,,0,5.972,-67.1205,-0.1,5.976,,0,5.972,-64.328,-0.2,5.964,,-0.1,5.976,-62.7828,0.1,5.964,,0.2,5.968,-62.7499
,,,,,,-61.9604,,,,,,-59.8211,,,,,,-60.1833,,,,,,-62.2894,0.2,5.964,,0.1,5.972,-67.0221,0.3,5.976,,0.1,5.972,-64.2953,-0.1,5.96,,-0.1,5.976,-62.7828,0,5.964,,0.1,5.968,-62.717
,,,,,,-62.092,,,,,,-59.6894,,,,,,-60.2161,,,,,,-62.2894,0.3,5.968,,0.4,5.972,-66.9564,0,5.972,,0,5.972,-64.2953,-0.1,5.964,,0.2,5.98,-62.7499,0.2,5.968,,0.2,5.972,-62.7499
,,,,,,-62.0591,,,,,,-59.8211,,,,,,-60.2161,,,,,,-62.2894,0,5.964,,0,5.976,-66.8907,0.1,5.976,,0,5.972,-64.2953,-0.2,5.964,,0.2,5.976,-62.7828,-0.1,5.968,,-0.1,5.972,-62.684
,,,,,,-62.1249,,,,,,-59.7882,,,,,,-60.1833,,,,,,-62.2894,0.2,5.968,,0.1,5.976,-66.825,0.1,5.976,,0.1,5.972,-64.2624,-0.1,5.968,,0.1,5.98,-62.7828,0.1,5.968,,0.1,5.972,-62.684
,,,,,,-62.0591,,,,,,-59.7552,,,,,,-60.2161,,,,,,-62.2894,0.1,5.964,,0.1,5.972,-66.7593,0.3,5.972,,0.3,5.972,-64.2295,0.1,5.968,,0.3,5.98,-62.7499,0.2,5.968,,0,5.972,-62.6512
,,,,,,-62.092,,,,,,-59.7882,,,,,,-60.2161,,,,,,-62.2894,0,5.968,,0.2,5.976,-66.6937,0.1,5.976,,-0.1,5.972,-64.1967,0.1,5.968,,0.1,5.984,-62.7499,0.3,5.968,,0.2,5.972,-62.684
,,,,,,-62.092,,,,,,-59.7222,,,,,,-60.2161,,,,,,-62.2565,0.4,5.968,,0,5.976,-66.6279,0.1,5.976,,0.1,5.976,-64.1967,0.1,5.964,,-0.1,5.98,-62.717,-0.1,5.968,,0.1,5.976,-62.6183
,,,,,,-62.0261,,,,,,-59.8211,,,,,,-60.2491,,,,,,-62.2565,0.3,5.972,,0.3,5.976,-66.5623,-0.1,5.976,,0.2,5.976,-64.1967,0.2,5.968,,0.1,5.98,-62.717,0,5.972,,0.4,5.972,-62.6512
,,,,,,-62.0261,,,,,,-59.7222,,,,,,-60.2161,,,,,,-62.2565,-0.2,5.968,,0,5.972,-66.5295,-0.1,5.976,,0.2,5.972,-64.1309,-0.1,5.964,,0,5.976,-62.684,0.4,5.964,,0,5.972,-62.6183
,,,,,,-62.0591,,,,,,-59.8211,,,,,,-60.2161,,,,,,-62.2565,0.3,5.968,,-0.1,5.972,-66.4309,-0.1,5.972,,0,5.972,-64.1637,0,5.964,,0,5.98,-62.684,-0.1,5.964,,0.2,5.972,-62.5854
,,,,,,-61.9933,,,,,,-59.854,,,,,,-60.2491,,,,,,-62.2565,0.2,5.964,,0.1,5.972,-66.3652,-0.1,5.976,,0.1,5.972,-64.1309,0.1,5.964,,0,5.98,-62.717,0,5.964,,0.2,5.972,-62.5854
,,,,,,-62.0591,,,,,,-59.7222,,,,,,-60.2491,,,,,,-62.2236,0.1,5.968,,0.3,5.976,-66.3324,0,5.972,,0,5.972,-64.098,0,5.964,,0.2,5.976,-62.6512,0.1,5.968,,0.1,5.972,-62.5854
,,,,,,-62.0261,,,,,,-59.7552,,,,,,-60.2161,,,,,,-62.2565,0.3,5.964,,0.2,5.976,-66.2339,0.1,5.972,,0,5.972,-64.098,0.2,5.964,,0.1,5.976,-62.684,0.1,5.964,,0.2,5.968,-62.5526
,,,,,,-62.0591,,,,,,-59.854,,,,,,-60.2491,,,,,,-62.2236,0.1,5.964,,0.1,5.972,-66.201,-0.1,5.972,,-0.1,5.968,-64.0323,0,5.964,,0.1,5.976,-62.6512,-0.1,5.964,,0.1,5.968,-62.5526
,,,,,,-61.9933,,,,,,-59.8211,,,,,,-60.2161,,,,,,-62.1906,0.3,5.964,,-0.1,5.968,-66.1353,-0.1,5.972,,0,5.968,-64.0323,0.2,5.96,,0.2,5.976,-62.684,0,5.96,,0.1,5.968,-62.5196
,,,,,,-62.0591,,,,,,-59.7552,,,,,,-60.2491,,,,,,-62.1906,0.2,5.964,,0,5.968,-66.0696,-0.1,5.968,,0.1,5.968,-63.9993,0.2,5.96,,0.2,5.972,-62.6183,0,5.96,,0.3,5.968,-62.5196
,,,,,,-61.8947,,,,,,-59.8211,,,,,,-60.2161,,,,,,-62.1906,0.3,5.96,,0.2,5.968,-66.0368,-0.2,5.968,,0,5.972,-63.9993,0,5.96,,0,5.976,-62.6183,-0.2,5.964,,0.3,5.968,-62.4868
,,,,,,-62.0261,,,,,,-59.7882,,,,,,-60.2161,,,,,,-62.1578,0.2,5.964,,0.2,5.968,-65.9383,0,5.968,,-0.3,5.968,-63.9337,-0.3,5.956,,0,5.972,-62.6183,0.1,5.96,,0,5.968,-62.4868
,,,,,,-61.9933,,,,,,-59.7882,,,,,,-60.2161,,,,,,-62.1906,0.4,5.96,,0.2,5.968,-65.9054,0.1,5.968,,0.1,5.972,-63.9008,-0.1,5.96,,-0.2,5.976,-62.6183,0.1,5.96,,0,5.964,-62.4868
,,,,,,-61.9604,,,,,,-59.7882,,,,,,-60.2491,,,,,,-62.1249,0.3,5.96,,0.2,5.968,-65.8068,0,5.968,,0,5.964,-63.9008,0.2,5.96,,-0.1,5.976,-62.5854,-0.1,5.96,,-0.1,5.968,-62.4868
,,,,,,-61.9276,,,,,,-59.8211,,,,,,-60.2491,,,,,,-62.1249,0.3,5.964,,0,5.968,-65.8068,0.2,5.972,,0.1,5.968,-63.8679,-0.1,5.96,,0,5.972,-62.5854,-0.1,5.96,,0.2,5.964,-62.4539
,,,,,,-61.9276,,,,,,-59.6564,,,,,,-60.2491,,,,,,-62.1249,0.2,5.964,,0,5.968,-65.7083,-0.1,5.972,,0.1,5.968,-63.835,-0.2,5.956,,0.1,5.972,-62.5854,0.1,5.964,,0.1,5.968,-62.421
,,,,,,-61.9604,,,,,,-59.8211,,,,,,-60.2161,,,,,,-62.092,0.2,5.964,,0.1,5.968,-65.6425,0,5.968,,0.1,5.972,-63.8022,-0.3,5.96,,0,5.976,-62.5526,0,5.964,,0.4,5.968,-62.3881
,,,,,,-61.9276,,,,,,-59.7882,,,,,,-60.2491,,,,,,-62.092,0.4,5.964,,0.1,5.972,-65.5769,-0.1,5.972,,0,5.968,-63.8022,-0.2,5.96,,-0.1,5.976,-62.5526,0,5.96,,-0.1,5.964,-62.421
,,,,,,-61.9276,,,,,,-59.7552,,,,,,-60.2491,,,,,,-62.092,-0.1,5.964,,0.1,5.972,-65.5769,0,5.968,,0.2,5.972,-63.7693,-0.1,5.96,,-0.1,5.976,-62.5196,0.2,5.964,,-0.1,5.968,-62.3881
,,,,,,-61.9604,,,,,,-59.7222,,,,,,-60.2161,,,,,,-62.092,-0.1,5.964,,0,5.972,-65.4782,-0.2,5.972,,0.3,5.972,-63.7693,0.1,5.96,,0.1,5.972,-62.5196,0.1,5.968,,0.3,5.964,-62.3551
,,,,,,-61.9276,,,,,,-59.7222,,,,,,-60.2161,,,,,,-62.0591,0.1,5.96,,0.3,5.968,-65.4455,-0.1,5.972,,0.2,5.968,-63.7035,-0.1,5.96,,-0.1,5.976,-62.5196,0.3,5.96,,0.2,5.964,-62.3881
,,,,,,-61.8617,,,,,,-59.7552,,,,,,-60.2491,,,,,,-62.0591,0.3,5.964,,0.1,5.968,-65.3797,0.1,5.968,,0.1,5.968,-63.7035,-0.3,5.96,,0.2,5.972,-62.4868,0.1,5.964,,0.1,5.968,-62.3551
,,,,,,-61.8288,,,,,,-59.6894,,,,,,-60.2161,,,,,,-62.0261,0.1,5.964,,0.1,5.968,-65.3139,0.4,5.972,,0.1,5.968,-63.6706,-0.1,5.96,,0.2,5.976,-62.4539,0.1,5.96,,-0.1,5.968,-62.3223
,,,,,,-61.7959,,,,,,-59.7222,,,,,,-60.2491,,,,,,-62.0261,0.1,5.968,,0.1,5.972,-65.2484,0.1,5.972,,0.2,5.972,-63.6706,0.1,5.964,,-0.1,5.976,-62.4539,0.2,5.96,,0.1,5.968,-62.3223
,,,,,,-61.9276,,,,,,-59.8211,,,,,,-60.2491,,,,,,-61.9933,0.4,5.96,,-0.1,5.972,-65.2155,0,5.968,,0.1,5.968,-63.6049,0.1,5.96,,-0.1,5.976,-62.421,0,5.964,,0,5.968,-62.2565
,,,,,,-61.8947,,,,,,-59.7552,,,,,,-60.2161,,,,,,-61.9933,0.2,5.964,,0.1,5.972,-65.1169,0.1,5.976,,0,5.972,-63.6049,-0.1,5.964,,0,5.976,-62.421,-0.1,5.964,,0,5.968,-62.2894
,,,,,,-61.8617,,,,,,-59.7222,,,,,,-60.2491,,,,,,-61.9604,0.2,5.964,,0.1,5.972,-65.1169,0.1,5.972,,0.1,5.972,-63.572,-0.3,5.964,,-0.1,5.976,-62.421,0.1,5.964,,-0.1,5.968,-62.2894
,,,,,,-61.8288,,,,,,-59.7222,,,,,,-60.2491,,,,,,-61.9604,0.1,5.964,,-0.3,5.972,-65.0511,0.2,5.972,,0.5,5.972,-63.572,0.2,5.96,,0.2,5.976,-62.3881,0.3,5.968,,0.1,5.968,-62.2565
,,,,,,-61.7959,,,,,,-59.7222,,,,,,-60.2491,,,,,,-61.9604,0,5.964,,0.1,5.968,-65.0183,0,5.972,,-0.1,5.968,-63.5062,-0.2,5.96,,0,5.976,-62.3881,0,5.96,,-0.1,5.968,-62.1906
,,,,,,-61.7959,,,,,,-59.7552,,,,,,-60.2161,,,,,,-61.9276,0.5,5.964,,0.4,5.972,-64.9526,0,5.972,,-0.1,5.968,-63.5062,0.1,5.964,,0.1,5.976,-62.3881,0.2,5.964,,0.2,5.968,-62.2236
,,,,,,-61.7301,,,,,,-59.7882,,,,,,-60.2161,,,,,,-61.9276,0.1,5.964,,-0.1,5.972,-64.8869,-0.1,5.976,,0.3,5.972,-63.4734,-0.2,5.96,,0.2,5.976,-62.3551,0.3,5.964,,0.2,5.968,-62.1906
,,,,,,-61.763,,,,,,-59.7222,,,,,,-60.2161,,,,,,-61.8947,0.2,5.964,,-0.1,5.972,-64.854,-0.1,5.972,,0,5.972,-63.4734,-0.1,5.96,,0.2,5.976,-62.3881,0,5.964,,0,5.968,-62.1906
,,,,,,-61.8288,,,,,,-59.7552,,,,,,-60.2491,,,,,,-61.8947,0,5.968,,0.2,5.972,-64.7882,-0.1,5.972,,0.1,5.972,-63.4405,0.1,5.964,,0.1,5.976,-62.3223,0.1,5.968,,0,5.968,-62.1578
