Cell 1 Timestamp,60pct Cell 1 Current,60pct Cell 1 Voltage,60pct Cell 1 Temp,Cell 1 Resistance,Cell 2 Timestamp,60pct Cell 2 Current,60pct Cell 2 Voltage,60pct Cell 2 Temp,Cell 2 Resistance,Cell 3 Timestamp,60pct Cell 3 Current,60pct Cell 3 Voltage,60pct Cell 3 Temp,Cell 3 Resistance,Cell 4 Timestamp,60pct Cell 4 Current,60pct Cell 4 Voltage,60pct Cell 4 Temp,Cell 4 Resistance,Cell 5 Timestamp,60pct Cell 5 Current,60pct Cell 5 Voltage,60pct Cell 5 Temp,Cell 5 Resistance,Cell 6 Timestamp,60pct Cell 6 Current,60pct Cell 6 Voltage,60pct Cell 6 Temp,Cell 6 Resistance,Cell 7 Timestamp,55pct Cell 7 Current,55pct Cell 7 Voltage,55pct Cell 7 Temp,Cell 7 Resistance,Cell 8 Timestamp,55pct Cell 8 Current,55pct Cell 8 Voltage,55pct Cell 8 Temp,Cell 8 Resistance,Cell 9 Timestamp,55pct Cell 9 Current,55pct Cell 9 Voltage,55pct Cell 9 Temp,Cell 9 Resistance,Cell 10 Timestamp,55pct Cell 10 Current,55pct Cell 10 Voltage,55pct Cell 10 Temp,Cell 10 Resistance,Cell 11 Timestamp,55pct Cell 11 Current,55pct Cell 11 Voltage,55pct Cell 11 Temp,Cell 11 Resistance,Cell 12 Timestamp,55pct Cell 12 Current,55pct Cell 12 Voltage,55pct Cell 12 Temp,Cell 12 Resistance,Cell 13 Timestamp,45pct Cell 13 Current,45pct Cell 13 Voltage,45pct Cell 13 Temp,Cell 13 Resistance,Cell 14 Timestamp,45pct Cell 14 Current,45pct Cell 14 Voltage,45pct Cell 14 Temp,Cell 14 Resistance,Cell 15 Timestamp,40pct Cell 15 Current,40pct Cell 15 Voltage,40pct Cell 15 Temp,Cell 15 Resistance,Cell 16 Timestamp,40pct Cell 16 Current,40pct Cell 16 Voltage,40pct Cell 16 Temp,Cell 16 Resistance
11-07-2025-Fri 16-11-16-PM,-0.1,5.808,-81.28,-72.6,11-07-2025-Fri 16-11-30-PM,-0.1,5.816,-78.9134,-72.7,11-07-2025-Fri 16-15-37-PM,0.3,5.812,-82.624,24.2167,11-07-2025-Fri 16-13-30-PM,-0.4,5.816,-77.5078,-18.175,11-07-2025-Fri 16-18-22-PM,0.0,5.816,-86.493,inf,11-07-2025-Fri 16-15-51-PM,0.2,5.816,-82.8645,36.35,11-07-2025-Fri 16-11-16-PM,0.1,5.816,-80.1,72.7,11-07-2025-Fri 16-13-15-PM,0.2,5.816,-82.2772,36.35,11-07-2025-Fri 16-11-11-PM,0.4,5.804,-83.843,18.1375,11-07-2025-Fri 16-11-28-PM,0.2,5.812,-81.417,36.325,11-07-2025-Fri 16-11-11-PM,-0.1,5.812,-80.9061,-72.65,11-07-2025-Fri 16-10-07-PM,0.2,5.812,-77.092,36.325,11-07-2025-Fri 16-10-07-PM,-0.2,5.804,-77.9002,-36.275,11-07-2025-Fri 16-11-23-PM,0.0,5.82,-79.904,inf,11-07-2025-Fri 16-09-10-PM,0.0,5.808,-78.8481,inf,11-07-2025-Fri 16-09-05-PM,0.0,5.808,-78.064,inf
11-07-2025-Fri 16-11-18-PM,0.1,5.808,-81.329,72.6,11-07-2025-Fri 16-11-32-PM,0.1,5.812,-78.8808,72.65,11-07-2025-Fri 16-15-39-PM,0.0,5.816,-82.711,inf,11-07-2025-Fri 16-13-32-PM,-0.1,5.82,-77.5732,-72.75,11-07-2025-Fri 16-18-25-PM,-0.1,5.816,-86.526,-72.7,11-07-2025-Fri 16-15-54-PM,-0.1,5.816,-82.8971,-72.7,11-07-2025-Fri 16-11-18-PM,-0.1,5.816,-80.133,-72.7,11-07-2025-Fri 16-13-17-PM,0.4,5.812,-82.3423,18.1625,11-07-2025-Fri 16-11-14-PM,0.0,5.808,-83.9083,inf,11-07-2025-Fri 16-11-30-PM,0.1,5.812,-81.438,72.65,11-07-2025-Fri 16-11-14-PM,0.2,5.816,-80.9714,36.35,11-07-2025-Fri 16-11-04-PM,-0.3,5.812,-78.269,-24.2167,11-07-2025-Fri 16-11-04-PM,0.2,5.804,-79.0768,36.275,11-07-2025-Fri 16-11-25-PM,0.1,5.816,-79.937,72.7,11-07-2025-Fri 16-09-12-PM,0.1,5.804,-78.9789,72.55,11-07-2025-Fri 16-09-08-PM,0.1,5.808,-78.162,72.6
11-07-2025-Fri 16-11-21-PM,0.2,5.808,-81.362,36.3,11-07-2025-Fri 16-12-11-PM,-0.1,5.816,-79.6323,-72.7,11-07-2025-Fri 16-15-42-PM,-0.1,5.816,-82.776,-72.7,11-07-2025-Fri 16-13-35-PM,-0.3,5.82,-77.6714,-24.25,11-07-2025-Fri 16-18-44-PM,-0.4,5.816,-86.906,-18.175,11-07-2025-Fri 16-16-34-PM,0.2,5.816,-84.1364,36.35,11-07-2025-Fri 16-11-21-PM,-0.1,5.812,-80.176,-72.65,11-07-2025-Fri 16-13-20-PM,0.1,5.816,-82.375,72.7,11-07-2025-Fri 16-11-16-PM,-0.1,5.808,-83.9409,-72.6,11-07-2025-Fri 16-11-32-PM,0.1,5.812,-81.471,72.65,11-07-2025-Fri 16-11-16-PM,0.0,5.816,-80.9714,inf,11-07-2025-Fri 16-11-07-PM,0.0,5.812,-78.313,inf,11-07-2025-Fri 16-11-07-PM,0.1,5.804,-79.1095,72.55,11-07-2025-Fri 16-11-28-PM,0.0,5.82,-79.98,inf,11-07-2025-Fri 16-09-15-PM,-0.2,5.804,-79.0114,-36.275,11-07-2025-Fri 16-09-10-PM,0.0,5.808,-78.211,inf
11-07-2025-Fri 16-11-23-PM,0.1,5.808,-81.411,72.6,11-07-2025-Fri 16-12-13-PM,0.1,5.816,-79.665,72.7,11-07-2025-Fri 16-15-44-PM,0.0,5.816,-82.863,inf,11-07-2025-Fri 16-14-35-PM,-0.2,5.82,-78.4886,-36.375,11-07-2025-Fri 16-18-46-PM,0.1,5.816,-86.96,72.7,11-07-2025-Fri 16-16-36-PM,0.0,5.816,-84.2017,inf,11-07-2025-Fri 16-11-23-PM,0.0,5.816,-80.231,inf,11-07-2025-Fri 16-13-22-PM,0.1,5.816,-82.4076,72.7,11-07-2025-Fri 16-11-18-PM,0.1,5.804,-83.9734,72.55,11-07-2025-Fri 16-12-11-PM,-0.1,5.816,-82.135,-72.7,11-07-2025-Fri 16-11-18-PM,0.0,5.816,-81.0366,inf,11-07-2025-Fri 16-11-09-PM,0.1,5.812,-78.357,72.65,11-07-2025-Fri 16-11-09-PM,-0.3,5.804,-79.1749,-24.1833,11-07-2025-Fri 16-11-30-PM,0.1,5.82,-80.035,72.75,11-07-2025-Fri 16-09-17-PM,0.0,5.804,-79.1095,inf,11-07-2025-Fri 16-09-12-PM,0.2,5.808,-78.292,36.3
11-07-2025-Fri 16-11-25-PM,0.1,5.808,-81.46,72.6,11-07-2025-Fri 16-12-23-PM,0.1,5.816,-79.861,72.7,11-07-2025-Fri 16-15-46-PM,-0.1,5.816,-82.918,-72.7,11-07-2025-Fri 16-14-37-PM,-0.1,5.82,-78.6194,-72.75,11-07-2025-Fri 16-18-48-PM,0.0,5.812,-87.025,inf,11-07-2025-Fri 16-16-38-PM,-0.1,5.82,-84.267,-72.75,11-07-2025-Fri 16-11-25-PM,-0.3,5.812,-80.274,-24.2167,11-07-2025-Fri 16-13-25-PM,0.2,5.816,-82.4403,36.35,11-07-2025-Fri 16-11-21-PM,0.0,5.804,-84.0061,inf,11-07-2025-Fri 16-12-13-PM,-0.2,5.812,-82.167,-36.325,11-07-2025-Fri 16-11-21-PM,-0.4,5.812,-81.0694,-18.1625,11-07-2025-Fri 16-11-11-PM,-0.1,5.812,-78.422,-72.65,11-07-2025-Fri 16-11-11-PM,-0.2,5.804,-79.2076,-36.275,11-07-2025-Fri 16-11-32-PM,0.2,5.816,-80.089,36.35,11-07-2025-Fri 16-09-19-PM,-0.2,5.804,-79.1749,-36.275,11-07-2025-Fri 16-09-15-PM,0.2,5.812,-78.341,36.325
11-07-2025-Fri 16-11-28-PM,0.0,5.808,-81.509,inf,11-07-2025-Fri 16-12-25-PM,-0.1,5.812,-79.8283,-72.65,11-07-2025-Fri 16-15-49-PM,-0.2,5.816,-82.983,-36.35,11-07-2025-Fri 16-14-40-PM,-0.1,5.82,-78.6194,-72.75,11-07-2025-Fri 16-18-51-PM,0.1,5.82,-87.047,72.75,11-07-2025-Fri 16-16-41-PM,0.2,5.816,-84.3322,36.35,11-07-2025-Fri 16-11-28-PM,0.1,5.812,-80.318,72.65,11-07-2025-Fri 16-13-27-PM,0.0,5.812,-82.4403,inf,11-07-2025-Fri 16-11-23-PM,0.1,5.804,-84.0387,72.55,11-07-2025-Fri 16-12-23-PM,0.2,5.812,-82.309,36.325,11-07-2025-Fri 16-11-23-PM,0.0,5.816,-81.1347,inf,11-07-2025-Fri 16-11-14-PM,0.1,5.812,-78.444,72.65,11-07-2025-Fri 16-11-14-PM,-0.1,5.804,-79.2729,-72.55,11-07-2025-Fri 16-12-11-PM,0.2,5.82,-80.753,36.375,11-07-2025-Fri 16-09-22-PM,0.1,5.804,-79.2401,72.55,11-07-2025-Fri 16-09-17-PM,0.1,5.808,-78.423,72.6
11-07-2025-Fri 16-11-30-PM,0.0,5.808,-81.525,inf,11-07-2025-Fri 16-12-28-PM,0.1,5.812,-79.9263,72.65,11-07-2025-Fri 16-15-51-PM,-0.1,5.816,-83.103,-72.7,11-07-2025-Fri 16-14-42-PM,-0.1,5.82,-78.652,-72.75,11-07-2025-Fri 16-18-53-PM,0.0,5.816,-87.101,inf,11-07-2025-Fri 16-16-43-PM,-0.2,5.816,-84.3647,-36.35,11-07-2025-Fri 16-11-30-PM,-0.3,5.816,-80.361,-24.2333,11-07-2025-Fri 16-13-30-PM,0.1,5.816,-82.5055,72.7,11-07-2025-Fri 16-11-25-PM,0.2,5.808,-84.0713,36.3,11-07-2025-Fri 16-12-25-PM,0.2,5.816,-82.331,36.35,11-07-2025-Fri 16-11-25-PM,0.1,5.816,-81.1673,72.7,11-07-2025-Fri 16-11-16-PM,0.1,5.812,-78.498,72.65,11-07-2025-Fri 16-11-16-PM,-0.1,5.804,-79.3056,-72.55,11-07-2025-Fri 16-12-13-PM,0.0,5.82,-80.797,inf,11-07-2025-Fri 16-09-24-PM,0.0,5.808,-79.3056,inf,11-07-2025-Fri 16-09-19-PM,0.0,5.808,-78.472,inf
11-07-2025-Fri 16-11-32-PM,0.1,5.808,-81.541,72.6,11-07-2025-Fri 16-12-30-PM,0.2,5.812,-79.8936,36.325,11-07-2025-Fri 16-15-54-PM,0.1,5.812,-83.146,72.65,11-07-2025-Fri 16-14-44-PM,-0.2,5.82,-78.652,-36.375,11-07-2025-Fri 16-18-55-PM,-0.1,5.816,-87.145,-72.7,11-07-2025-Fri 16-16-45-PM,-0.1,5.816,-84.4625,-72.7,11-07-2025-Fri 16-11-32-PM,-0.3,5.816,-80.405,-24.2333,11-07-2025-Fri 16-13-32-PM,0.2,5.816,-82.5382,36.35,11-07-2025-Fri 16-11-28-PM,0.0,5.804,-84.1364,inf,11-07-2025-Fri 16-12-28-PM,0.1,5.812,-82.385,72.65,11-07-2025-Fri 16-11-28-PM,0.0,5.812,-81.2326,inf,11-07-2025-Fri 16-11-18-PM,0.0,5.812,-78.553,inf,11-07-2025-Fri 16-11-18-PM,-0.1,5.8,-79.3383,-72.5,11-07-2025-Fri 16-12-23-PM,0.0,5.816,-80.949,inf,11-07-2025-Fri 16-09-26-PM,0.0,5.808,-79.3709,inf,11-07-2025-Fri 16-09-22-PM,0.1,5.812,-78.537,72.65
11-07-2025-Fri 16-12-11-PM,0.0,5.808,-82.227,inf,11-07-2025-Fri 16-12-33-PM,0.2,5.812,-80.0243,36.325,11-07-2025-Fri 16-16-34-PM,-0.1,5.812,-84.32,-72.65,11-07-2025-Fri 16-14-47-PM,-0.2,5.82,-78.6847,-36.375,11-07-2025-Fri 16-18-58-PM,0.0,5.816,-87.166,inf,11-07-2025-Fri 16-16-48-PM,-0.1,5.812,-84.5278,-72.65,11-07-2025-Fri 16-12-11-PM,-0.1,5.816,-81.08,-72.7,11-07-2025-Fri 16-13-35-PM,0.0,5.812,-82.5708,inf,11-07-2025-Fri 16-11-30-PM,0.4,5.808,-84.1364,18.15,11-07-2025-Fri 16-12-30-PM,0.1,5.812,-82.396,72.65,11-07-2025-Fri 16-11-30-PM,0.2,5.816,-81.2653,36.35,11-07-2025-Fri 16-11-21-PM,-0.2,5.812,-78.585,-36.325,11-07-2025-Fri 16-11-21-PM,-0.2,5.804,-79.3709,-36.275,11-07-2025-Fri 16-12-25-PM,0.1,5.816,-81.004,72.7,11-07-2025-Fri 16-09-29-PM,0.3,5.804,-79.4363,24.1833,11-07-2025-Fri 16-09-24-PM,0.0,5.812,-78.603,inf
11-07-2025-Fri 16-12-13-PM,0.1,5.808,-82.259,72.6,11-07-2025-Fri 16-13-13-PM,-0.1,5.812,-80.6449,-72.65,11-07-2025-Fri 16-16-36-PM,0.0,5.812,-84.396,inf,11-07-2025-Fri 16-15-25-PM,-0.2,5.82,-79.4363,-36.375,11-07-2025-Fri 16-19-00-PM,0.1,5.816,-87.21,72.7,11-07-2025-Fri 16-16-50-PM,0.3,5.812,-84.593,24.2167,11-07-2025-Fri 16-12-13-PM,-0.2,5.816,-81.123,-36.35,11-07-2025-Fri 16-14-35-PM,0.0,5.816,-83.3864,inf,11-07-2025-Fri 16-11-32-PM,0.2,5.804,-84.2017,36.275,11-07-2025-Fri 16-12-33-PM,0.2,5.812,-82.472,36.325,11-07-2025-Fri 16-11-32-PM,0.0,5.816,-81.3306,inf,11-07-2025-Fri 16-11-23-PM,0.0,5.812,-78.64,inf,11-07-2025-Fri 16-11-23-PM,0.1,5.804,-79.4363,72.55,11-07-2025-Fri 16-12-28-PM,-0.1,5.82,-81.025,-72.75,11-07-2025-Fri 16-09-53-PM,-0.1,5.808,-80.0896,-72.6,11-07-2025-Fri 16-09-26-PM,-0.1,5.808,-78.668,-72.6
11-07-2025-Fri 16-12-23-PM,0.1,5.804,-82.406,72.55,11-07-2025-Fri 16-13-15-PM,0.1,5.812,-80.6449,72.65,11-07-2025-Fri 16-16-38-PM,0.0,5.816,-84.461,inf,11-07-2025-Fri 16-15-27-PM,-0.3,5.82,-79.5016,-24.25,11-07-2025-Fri 16-19-02-PM,0.0,5.816,-87.286,inf,11-07-2025-Fri 16-17-28-PM,0.0,5.816,-85.5708,inf,11-07-2025-Fri 16-12-23-PM,-0.3,5.816,-81.276,-24.2333,11-07-2025-Fri 16-14-37-PM,0.0,5.816,-83.4516,inf,11-07-2025-Fri 16-12-11-PM,0.2,5.808,-84.8212,36.3,11-07-2025-Fri 16-13-13-PM,0.0,5.816,-83.059,inf,11-07-2025-Fri 16-12-11-PM,0.1,5.812,-81.9508,72.65,11-07-2025-Fri 16-11-25-PM,-0.1,5.808,-78.673,-72.6,11-07-2025-Fri 16-11-25-PM,0.0,5.804,-79.4689,inf,11-07-2025-Fri 16-12-30-PM,0.1,5.816,-81.08,72.7,11-07-2025-Fri 16-09-55-PM,0.0,5.804,-80.155,inf,11-07-2025-Fri 16-09-29-PM,0.0,5.812,-78.734,inf
11-07-2025-Fri 16-12-25-PM,0.0,5.808,-82.406,inf,11-07-2025-Fri 16-13-17-PM,0.0,5.812,-80.7101,inf,11-07-2025-Fri 16-16-41-PM,0.0,5.816,-84.538,inf,11-07-2025-Fri 16-15-30-PM,0.0,5.816,-79.5669,inf,11-07-2025-Fri 16-19-05-PM,0.1,5.816,-87.307,72.7,11-07-2025-Fri 16-17-30-PM,0.0,5.816,-85.636,inf,11-07-2025-Fri 16-12-25-PM,-0.1,5.816,-81.319,-72.7,11-07-2025-Fri 16-14-40-PM,0.2,5.812,-83.4516,36.325,11-07-2025-Fri 16-12-13-PM,0.0,5.808,-84.8538,inf,11-07-2025-Fri 16-13-15-PM,-0.1,5.812,-83.07,-72.65,11-07-2025-Fri 16-12-13-PM,0.1,5.812,-81.9835,72.65,11-07-2025-Fri 16-11-28-PM,0.1,5.812,-78.727,72.65,11-07-2025-Fri 16-11-28-PM,-0.1,5.804,-79.5016,-72.55,11-07-2025-Fri 16-12-33-PM,0.0,5.816,-81.134,inf,11-07-2025-Fri 16-09-57-PM,0.0,5.804,-80.1877,inf,11-07-2025-Fri 16-09-53-PM,0.0,5.808,-79.338,inf
11-07-2025-Fri 16-12-28-PM,-0.1,5.808,-82.471,-72.6,11-07-2025-Fri 16-13-20-PM,0.0,5.812,-80.6449,inf,11-07-2025-Fri 16-16-43-PM,-0.1,5.816,-84.614,-72.7,11-07-2025-Fri 16-15-32-PM,-0.2,5.816,-79.6976,-36.35,11-07-2025-Fri 16-19-07-PM,-0.1,5.816,-87.383,-72.7,11-07-2025-Fri 16-17-33-PM,0.0,5.816,-85.7337,inf,11-07-2025-Fri 16-12-28-PM,-0.2,5.816,-81.341,-36.35,11-07-2025-Fri 16-14-42-PM,0.1,5.812,-83.4516,72.65,11-07-2025-Fri 16-12-23-PM,0.0,5.808,-84.9515,inf,11-07-2025-Fri 16-13-17-PM,-0.3,5.812,-83.114,-24.2167,11-07-2025-Fri 16-12-23-PM,-0.1,5.816,-82.114,-72.7,11-07-2025-Fri 16-11-30-PM,0.1,5.812,-78.771,72.65,11-07-2025-Fri 16-11-30-PM,0.2,5.804,-79.5669,36.275,11-07-2025-Fri 16-13-13-PM,0.0,5.816,-81.733,inf,11-07-2025-Fri 16-10-00-PM,0.3,5.804,-80.253,24.1833,11-07-2025-Fri 16-09-55-PM,0.1,5.812,-79.387,72.65
11-07-2025-Fri 16-12-30-PM,0.1,5.808,-82.471,72.6,11-07-2025-Fri 16-13-22-PM,-0.2,5.812,-80.7428,-36.325,11-07-2025-Fri 16-16-45-PM,-0.2,5.812,-84.701,-36.325,11-07-2025-Fri 16-15-35-PM,0.0,5.816,-79.6323,inf,11-07-2025-Fri 16-19-10-PM,0.0,5.816,-87.416,inf,11-07-2025-Fri 16-17-35-PM,0.2,5.816,-85.7663,36.35,11-07-2025-Fri 16-12-30-PM,-0.1,5.816,-81.395,-72.7,11-07-2025-Fri 16-14-44-PM,-0.1,5.812,-83.5168,-72.65,11-07-2025-Fri 16-12-25-PM,0.0,5.804,-84.9842,inf,11-07-2025-Fri 16-13-20-PM,0.0,5.812,-83.114,inf,11-07-2025-Fri 16-12-25-PM,0.1,5.816,-82.1791,72.7,11-07-2025-Fri 16-11-32-PM,0.0,5.812,-78.825,inf,11-07-2025-Fri 16-11-32-PM,-0.2,5.804,-79.6323,-36.275,11-07-2025-Fri 16-13-15-PM,0.2,5.816,-81.754,36.35,11-07-2025-Fri 16-10-02-PM,0.1,5.804,-80.2857,72.55,11-07-2025-Fri 16-09-57-PM,0.2,5.808,-79.436,36.3
11-07-2025-Fri 16-12-33-PM,0.1,5.808,-82.553,72.6,11-07-2025-Fri 16-13-25-PM,0.1,5.816,-80.7755,72.7,11-07-2025-Fri 16-16-48-PM,0.2,5.812,-84.7,36.325,11-07-2025-Fri 16-15-37-PM,-0.2,5.816,-79.7302,-36.35,11-07-2025-Fri 16-19-12-PM,-0.1,5.816,-87.459,-72.7,11-07-2025-Fri 16-17-37-PM,0.2,5.816,-85.799,36.35,11-07-2025-Fri 16-12-33-PM,0.0,5.816,-81.461,inf,11-07-2025-Fri 16-14-47-PM,0.0,5.816,-83.5495,inf,11-07-2025-Fri 16-12-28-PM,0.3,5.808,-85.0167,24.2,11-07-2025-Fri 16-13-22-PM,-0.1,5.816,-83.146,-72.7,11-07-2025-Fri 16-12-28-PM,-0.4,5.816,-82.2119,-18.175,11-07-2025-Fri 16-12-11-PM,-0.1,5.812,-79.468,-72.65,11-07-2025-Fri 16-12-11-PM,0.0,5.804,-80.2857,inf,11-07-2025-Fri 16-13-17-PM,0.1,5.816,-81.776,72.7,11-07-2025-Fri 16-10-05-PM,0.2,5.804,-80.3835,36.275,11-07-2025-Fri 16-10-00-PM,0.1,5.808,-79.485,72.6
11-07-2025-Fri 16-13-13-PM,0.2,5.808,-83.14,36.3,11-07-2025-Fri 16-13-27-PM,0.0,5.812,-80.8408,inf,11-07-2025-Fri 16-16-50-PM,-0.1,5.812,-84.798,-72.65,11-07-2025-Fri 16-15-39-PM,0.0,5.82,-79.8283,inf,11-07-2025-Fri 16-19-15-PM,-0.1,5.816,-87.514,-72.7,11-07-2025-Fri 16-17-40-PM,0.1,5.816,-85.8967,72.7,11-07-2025-Fri 16-13-13-PM,-0.2,5.812,-82.048,-36.325,11-07-2025-Fri 16-15-25-PM,0.2,5.816,-84.2017,36.35,11-07-2025-Fri 16-12-30-PM,0.3,5.804,-85.0493,24.1833,11-07-2025-Fri 16-13-25-PM,0.2,5.816,-83.179,36.35,11-07-2025-Fri 16-12-30-PM,-0.2,5.816,-82.2445,-36.35,11-07-2025-Fri 16-12-13-PM,0.1,5.812,-79.533,72.65,11-07-2025-Fri 16-12-13-PM,-0.1,5.804,-80.3509,-72.55,11-07-2025-Fri 16-13-20-PM,0.0,5.82,-81.809,inf,11-07-2025-Fri 16-10-07-PM,-0.1,5.808,-80.4162,-72.6,11-07-2025-Fri 16-10-02-PM,-0.1,5.808,-79.534,-72.6
11-07-2025-Fri 16-13-15-PM,0.1,5.808,-83.14,72.6,11-07-2025-Fri 16-13-30-PM,0.0,5.816,-80.8408,inf,11-07-2025-Fri 16-17-28-PM,0.0,5.816,-85.733,inf,11-07-2025-Fri 16-15-42-PM,0.1,5.816,-79.861,72.7,11-07-2025-Fri 16-19-17-PM,-0.3,5.816,-87.535,-24.2333,11-07-2025-Fri 16-17-42-PM,0.1,5.816,-85.9292,72.7,11-07-2025-Fri 16-13-15-PM,-0.3,5.812,-82.081,-24.2167,11-07-2025-Fri 16-15-27-PM,-0.1,5.816,-84.2343,-72.7,11-07-2025-Fri 16-12-33-PM,0.2,5.804,-85.0819,36.275,11-07-2025-Fri 16-13-27-PM,0.0,5.812,-83.244,inf,11-07-2025-Fri 16-12-33-PM,-0.1,5.812,-82.3098,-72.65,11-07-2025-Fri 16-12-23-PM,0.0,5.812,-79.664,inf,11-07-2025-Fri 16-12-23-PM,-0.1,5.804,-80.4816,-72.55,11-07-2025-Fri 16-13-22-PM,0.2,5.82,-81.863,36.375,11-07-2025-Fri 16-11-04-PM,-0.1,5.804,-81.6895,-72.55,11-07-2025-Fri 16-10-05-PM,0.2,5.808,-79.616,36.3
11-07-2025-Fri 16-13-17-PM,0.0,5.808,-83.189,inf,11-07-2025-Fri 16-13-32-PM,0.0,5.816,-80.9061,inf,11-07-2025-Fri 16-17-30-PM,0.1,5.816,-85.754,72.7,11-07-2025-Fri 16-15-44-PM,-0.1,5.816,-79.9917,-72.7,11-07-2025-Fri 16-19-19-PM,0.0,5.82,-87.59,inf,11-07-2025-Fri 16-17-44-PM,0.0,5.816,-85.9944,inf,11-07-2025-Fri 16-13-17-PM,0.2,5.816,-82.113,36.35,11-07-2025-Fri 16-15-30-PM,0.3,5.816,-84.3322,24.2333,11-07-2025-Fri 16-13-13-PM,0.5,5.804,-85.636,14.51,11-07-2025-Fri 16-13-30-PM,0.1,5.812,-83.244,72.65,11-07-2025-Fri 16-13-13-PM,-0.1,5.812,-82.8971,-72.65,11-07-2025-Fri 16-12-25-PM,0.0,5.812,-79.729,inf,11-07-2025-Fri 16-12-25-PM,-0.1,5.804,-80.5468,-72.55,11-07-2025-Fri 16-13-25-PM,0.2,5.82,-81.874,36.375,11-07-2025-Fri 16-11-07-PM,0.0,5.808,-81.7549,inf,11-07-2025-Fri 16-10-07-PM,0.0,5.808,-79.665,inf
11-07-2025-Fri 16-13-20-PM,0.0,5.808,-83.173,inf,11-07-2025-Fri 16-13-35-PM,0.1,5.812,-81.0041,72.65,11-07-2025-Fri 16-17-33-PM,0.0,5.816,-85.841,inf,11-07-2025-Fri 16-15-46-PM,-0.2,5.816,-79.9917,-36.35,11-07-2025-Fri 16-19-22-PM,0.1,5.816,-87.622,72.7,11-07-2025-Fri 16-17-47-PM,0.0,5.816,-86.0269,inf,11-07-2025-Fri 16-13-20-PM,-0.1,5.816,-82.146,-72.7,11-07-2025-Fri 16-15-32-PM,-0.1,5.812,-84.4299,-72.65,11-07-2025-Fri 16-13-15-PM,0.3,5.804,-85.636,24.1833,11-07-2025-Fri 16-13-32-PM,0.0,5.812,-83.299,inf,11-07-2025-Fri 16-13-15-PM,-0.1,5.816,-82.9297,-72.7,11-07-2025-Fri 16-12-28-PM,0.1,5.812,-79.773,72.65,11-07-2025-Fri 16-12-28-PM,-0.1,5.804,-80.5796,-72.55,11-07-2025-Fri 16-13-27-PM,0.2,5.816,-81.929,36.35,11-07-2025-Fri 16-11-09-PM,0.2,5.804,-81.7876,36.275,11-07-2025-Fri 16-11-04-PM,0.3,5.808,-80.89,24.2
11-07-2025-Fri 16-13-22-PM,0.1,5.808,-83.222,72.6,11-07-2025-Fri 16-14-35-PM,0.0,5.812,-81.8202,inf,11-07-2025-Fri 16-17-35-PM,0.2,5.816,-85.885,36.35,11-07-2025-Fri 16-15-49-PM,-0.2,5.82,-80.0896,-36.375,11-07-2025-Fri 16-19-24-PM,0.0,5.82,-87.676,inf,11-07-2025-Fri 16-17-49-PM,-0.1,5.816,-86.1248,-72.7,11-07-2025-Fri 16-13-22-PM,-0.4,5.816,-82.19,-18.175,11-07-2025-Fri 16-15-35-PM,0.1,5.816,-84.4625,72.7,11-07-2025-Fri 16-13-17-PM,-0.2,5.804,-85.6686,-36.275,11-07-2025-Fri 16-13-35-PM,-0.1,5.816,-83.353,-72.7,11-07-2025-Fri 16-13-17-PM,-0.3,5.812,-82.9624,-24.2167,11-07-2025-Fri 16-12-30-PM,-0.3,5.812,-79.794,-24.2167,11-07-2025-Fri 16-12-30-PM,0.0,5.804,-80.6122,inf,11-07-2025-Fri 16-13-30-PM,0.2,5.82,-81.961,36.375,11-07-2025-Fri 16-11-11-PM,0.2,5.804,-81.8202,36.275,11-07-2025-Fri 16-11-07-PM,0.1,5.812,-80.939,72.65
11-07-2025-Fri 16-13-25-PM,0.0,5.804,-83.255,inf,11-07-2025-Fri 16-14-37-PM,0.0,5.812,-81.7549,inf,11-07-2025-Fri 16-17-37-PM,-0.3,5.816,-85.95,-24.2333,11-07-2025-Fri 16-15-51-PM,-0.1,5.816,-80.1877,-72.7,11-07-2025-Fri 16-19-26-PM,-0.1,5.816,-87.72,-72.7,11-07-2025-Fri 16-17-51-PM,0.1,5.816,-86.1248,72.7,11-07-2025-Fri 16-13-25-PM,-0.1,5.816,-82.211,-72.7,11-07-2025-Fri 16-15-37-PM,0.2,5.816,-84.5278,36.35,11-07-2025-Fri 16-13-20-PM,0.0,5.808,-85.7011,inf,11-07-2025-Fri 16-14-35-PM,0.1,5.812,-84.081,72.65,11-07-2025-Fri 16-13-20-PM,0.0,5.816,-82.9948,inf,11-07-2025-Fri 16-12-33-PM,0.1,5.812,-79.86,72.65,11-07-2025-Fri 16-12-33-PM,-0.1,5.804,-80.6775,-72.55,11-07-2025-Fri 16-13-32-PM,0.2,5.816,-82.016,36.35,11-07-2025-Fri 16-11-14-PM,0.1,5.808,-81.8528,72.6,11-07-2025-Fri 16-11-09-PM,0.2,5.808,-80.971,36.3
