timestamp, volt1 V, volt2 V, H ppm1, H ppm2
2025-12-09T15:39:16,Index:891, DAC1:18468, 55.61PPM, DAC2:11426, 34.12PPM, DAC3:464.00, 0.67PPM
2025-12-09T15:39:17,Index:892, DAC1:18356, 55.27PPM, DAC2:11394, 34.02PPM, DAC3:432.00, 0.57PPM
2025-12-09T15:39:18,Index:893, DAC1:18532, 55.81PPM, DAC2:11298, 33.73PPM, DAC3:416.00, 0.52PPM
2025-12-09T15:39:19,Index:894, DAC1:18468, 55.61PPM, DAC2:11298, 33.73PPM, DAC3:576.00, 1.01PPM
2025-12-09T15:39:20,Index:895, DAC1:18484, 55.66PPM, DAC2:11282, 33.68PPM, DAC3:512.00, 0.81PPM
2025-12-09T15:39:21,Index:896, DAC1:18580, 55.95PPM, DAC2:11346, 33.88PPM, DAC3:384.00, 0.42PPM
2025-12-09T15:39:22,Index:897, DAC1:18724, 56.39PPM, DAC2:11410, 34.07PPM, DAC3:416.00, 0.52PPM
2025-12-09T15:39:23,Index:898, DAC1:18660, 56.20PPM, DAC2:11490, 34.32PPM, DAC3:544.00, 0.91PPM
2025-12-09T15:39:24,Index:899, DAC1:18372, 55.32PPM, DAC2:11458, 34.22PPM, DAC3:384.00, 0.42PPM
2025-12-09T15:39:25,Index:900, DAC1:18564, 55.90PPM, DAC2:11410, 34.07PPM, DAC3:560.00, 0.96PPM
2025-12-09T15:39:26,Index:901, DAC1:18212, 54.83PPM, DAC2:11218, 33.49PPM, DAC3:512.00, 0.81PPM
2025-12-09T15:39:27,Index:902, DAC1:18388, 55.37PPM, DAC2:11266, 33.63PPM, DAC3:448.00, 0.62PPM
2025-12-09T15:39:28,Index:903, DAC1:18468, 55.61PPM, DAC2:11314, 33.78PPM, DAC3:448.00, 0.62PPM
2025-12-09T15:39:29,Index:904, DAC1:18356, 55.27PPM, DAC2:11442, 34.17PPM, DAC3:432.00, 0.57PPM
2025-12-09T15:39:30,Index:905, DAC1:18628, 56.10PPM, DAC2:11458, 34.22PPM, DAC3:512.00, 0.81PPM
2025-12-09T15:39:31,Index:906, DAC1:18484, 55.66PPM, DAC2:11426, 34.12PPM, DAC3:464.00, 0.67PPM
2025-12-09T15:39:32,Index:907, DAC1:18276, 55.02PPM, DAC2:11442, 34.17PPM, DAC3:448.00, 0.62PPM
2025-12-09T15:39:33,Index:908, DAC1:18852, 56.78PPM, DAC2:11298, 33.73PPM, DAC3:512.00, 0.81PPM
2025-12-09T15:39:34,Index:909, DAC1:18596, 56.00PPM, DAC2:11314, 33.78PPM, DAC3:464.00, 0.67PPM
2025-12-09T15:39:35,Index:910, DAC1:18532, 55.81PPM, DAC2:11282, 33.68PPM, DAC3:448.00, 0.62PPM
2025-12-09T15:39:36,Index:911, DAC1:18788, 56.59PPM, DAC2:11346, 33.88PPM, DAC3:512.00, 0.81PPM
2025-12-09T15:39:37,Index:912, DAC1:18740, 56.44PPM, DAC2:11426, 34.12PPM, DAC3:464.00, 0.67PPM
2025-12-09T15:39:38,Index:913, DAC1:18852, 56.78PPM, DAC2:11442, 34.17PPM, DAC3:480.00, 0.71PPM
2025-12-09T15:39:39,Index:914, DAC1:18740, 56.44PPM, DAC2:11426, 34.12PPM, DAC3:464.00, 0.67PPM
2025-12-09T15:39:40,Index:915, DAC1:18692, 56.29PPM, DAC2:11330, 33.83PPM, DAC3:432.00, 0.57PPM
2025-12-09T15:39:41,Index:916, DAC1:18788, 56.59PPM, DAC2:11554, 34.51PPM, DAC3:480.00, 0.71PPM
2025-12-09T15:39:42,Index:917, DAC1:18628, 56.10PPM, DAC2:11458, 34.22PPM, DAC3:480.00, 0.71PPM
2025-12-09T15:39:43,Index:918, DAC1:18452, 55.56PPM, DAC2:11282, 33.68PPM, DAC3:464.00, 0.67PPM
2025-12-09T15:39:44,Index:919, DAC1:18708, 56.34PPM, DAC2:11346, 33.88PPM, DAC3:416.00, 0.52PPM
2025-12-09T15:39:45,Index:920, DAC1:18580, 55.95PPM, DAC2:11426, 34.12PPM, DAC3:336.00, 0.28PPM
2025-12-09T15:39:46,Index:921, DAC1:18452, 55.56PPM, DAC2:11426, 34.12PPM, DAC3:400.00, 0.47PPM
2025-12-09T15:39:47,Index:922, DAC1:18388, 55.37PPM, DAC2:11442, 34.17PPM, DAC3:480.00, 0.71PPM
2025-12-09T15:39:48,Index:923, DAC1:18708, 56.34PPM, DAC2:11410, 34.07PPM, DAC3:416.00, 0.52PPM
2025-12-09T15:39:49,Index:924, DAC1:18596, 56.00PPM, DAC2:11314, 33.78PPM, DAC3:480.00, 0.71PPM
2025-12-09T15:39:50,Index:925, DAC1:18548, 55.85PPM, DAC2:11202, 33.44PPM, DAC3:512.00, 0.81PPM
2025-12-09T15:39:51,Index:926, DAC1:18484, 55.66PPM, DAC2:11266, 33.63PPM, DAC3:464.00, 0.67PPM
2025-12-09T15:39:52,Index:927, DAC1:18644, 56.15PPM, DAC2:11314, 33.78PPM, DAC3:512.00, 0.81PPM
2025-12-09T15:39:53,Index:928, DAC1:18660, 56.20PPM, DAC2:11842, 35.39PPM, DAC3:608.00, 1.11PPM
2025-12-09T15:39:54,Index:929, DAC1:18772, 56.54PPM, DAC2:11730, 35.05PPM, DAC3:544.00, 0.91PPM
2025-12-09T15:39:55,Index:930, DAC1:19588, 59.03PPM, DAC2:11394, 34.02PPM, DAC3:768.00, 1.59PPM
2025-12-09T15:39:56,Index:931, DAC1:19428, 58.54PPM, DAC2:11410, 34.07PPM, DAC3:576.00, 1.01PPM
2025-12-09T15:39:57,Index:932, DAC1:19108, 57.56PPM, DAC2:11362, 33.92PPM, DAC3:752.00, 1.54PPM
2025-12-09T15:39:58,Index:933, DAC1:19380, 58.39PPM, DAC2:11394, 34.02PPM, DAC3:832.00, 1.79PPM
2025-12-09T15:39:59,Index:934, DAC1:19652, 59.22PPM, DAC2:11490, 34.32PPM, DAC3:896.00, 1.98PPM
2025-12-09T15:40:00,Index:935, DAC1:19492, 58.74PPM, DAC2:11586, 34.61PPM, DAC3:1328.00, 3.30PPM
2025-12-09T15:40:01,Index:936, DAC1:19380, 58.39PPM, DAC2:11602, 34.66PPM, DAC3:1248.00, 3.06PPM
2025-12-09T15:40:02,Index:937, DAC1:19332, 58.25PPM, DAC2:11634, 34.75PPM, DAC3:1472.00, 3.74PPM
2025-12-09T15:40:03,Index:938, DAC1:19492, 58.74PPM, DAC2:11554, 34.51PPM, DAC3:1584.00, 4.08PPM
2025-12-09T15:40:04,Index:939, DAC1:19972, 60.20PPM, DAC2:11522, 34.41PPM, DAC3:1936.00, 5.16PPM
2025-12-09T15:40:05,Index:940, DAC1:19972, 60.20PPM, DAC2:11538, 34.46PPM, DAC3:2000.00, 5.35PPM
2025-12-09T15:40:06,Index:941, DAC1:20020, 60.35PPM, DAC2:11554, 34.51PPM, DAC3:2016.00, 5.40PPM
2025-12-09T15:40:07,Index:942, DAC1:20020, 60.35PPM, DAC2:11314, 33.78PPM, DAC3:2176.00, 5.89PPM
2025-12-09T15:40:08,Index:943, DAC1:20100, 60.59PPM, DAC2:11618, 34.71PPM, DAC3:2448.00, 6.72PPM
2025-12-09T15:40:09,Index:944, DAC1:20260, 61.08PPM, DAC2:11666, 34.85PPM, DAC3:2592.00, 7.16PPM
2025-12-09T15:40:10,Index:945, DAC1:20533, 61.91PPM, DAC2:11682, 34.90PPM, DAC3:2720.00, 7.55PPM
2025-12-09T15:40:11,Index:946, DAC1:20709, 62.45PPM, DAC2:11554, 34.51PPM, DAC3:2944.00, 8.23PPM
2025-12-09T15:40:13,Index:947, DAC1:20565, 62.01PPM, DAC2:11554, 34.51PPM, DAC3:3200.00, 9.02PPM
2025-12-09T15:40:14,Index:948, DAC1:20613, 62.16PPM, DAC2:11362, 33.92PPM, DAC3:3248.00, 9.16PPM
2025-12-09T15:40:15,Index:949, DAC1:20549, 61.96PPM, DAC2:11586, 34.61PPM, DAC3:3856.00, 11.02PPM
2025-12-09T15:40:16,Index:950, DAC1:21013, 63.38PPM, DAC2:11666, 34.85PPM, DAC3:3616.00, 10.29PPM
2025-12-09T15:40:17,Index:951, DAC1:21429, 64.65PPM, DAC2:11714, 35.00PPM, DAC3:3968.00, 11.36PPM
2025-12-09T15:40:18,Index:952, DAC1:20949, 63.18PPM, DAC2:11650, 34.80PPM, DAC3:3984.00, 11.41PPM
2025-12-09T15:40:19,Index:953, DAC1:21093, 63.62PPM, DAC2:11538, 34.46PPM, DAC3:4145.00, 11.90PPM
2025-12-09T15:40:20,Index:954, DAC1:21397, 64.55PPM, DAC2:11506, 34.36PPM, DAC3:4145.00, 11.90PPM
2025-12-09T15:40:21,Index:955, DAC1:21077, 63.57PPM, DAC2:11586, 34.61PPM, DAC3:4417.00, 12.73PPM
2025-12-09T15:40:22,Index:956, DAC1:21701, 65.48PPM, DAC2:11490, 34.32PPM, DAC3:4513.00, 13.02PPM
2025-12-09T15:40:23,Index:957, DAC1:21765, 65.67PPM, DAC2:11522, 34.41PPM, DAC3:4577.00, 13.22PPM
2025-12-09T15:40:24,Index:958, DAC1:21669, 65.38PPM, DAC2:12451, 37.25PPM, DAC3:4689.00, 13.56PPM
2025-12-09T15:40:25,Index:959, DAC1:21717, 65.53PPM, DAC2:11730, 35.05PPM, DAC3:4769.00, 13.80PPM
2025-12-09T15:40:26,Index:960, DAC1:22085, 66.65PPM, DAC2:11650, 34.80PPM, DAC3:4961.00, 14.39PPM
2025-12-09T15:40:27,Index:961, DAC1:21557, 65.04PPM, DAC2:11650, 34.80PPM, DAC3:4897.00, 14.19PPM
2025-12-09T15:40:28,Index:962, DAC1:21861, 65.97PPM, DAC2:11650, 34.80PPM, DAC3:4945.00, 14.34PPM
2025-12-09T15:40:29,Index:963, DAC1:22117, 66.75PPM, DAC2:11538, 34.46PPM, DAC3:5089.00, 14.78PPM
2025-12-09T15:40:30,Index:964, DAC1:22149, 66.84PPM, DAC2:11570, 34.56PPM, DAC3:5185.00, 15.07PPM
2025-12-09T15:40:31,Index:965, DAC1:21845, 65.92PPM, DAC2:11554, 34.51PPM, DAC3:5425.00, 15.81PPM
2025-12-09T15:40:32,Index:966, DAC1:22325, 67.38PPM, DAC2:11682, 34.90PPM, DAC3:5697.00, 16.64PPM
2025-12-09T15:40:33,Index:967, DAC1:22213, 67.04PPM, DAC2:11714, 35.00PPM, DAC3:5649.00, 16.49PPM
2025-12-09T15:40:34,Index:968, DAC1:22181, 66.94PPM, DAC2:11698, 34.95PPM, DAC3:5777.00, 16.88PPM
2025-12-09T15:40:35,Index:969, DAC1:22437, 67.72PPM, DAC2:11714, 35.00PPM, DAC3:6033.00, 17.66PPM
2025-12-09T15:40:36,Index:970, DAC1:22229, 67.09PPM, DAC2:11682, 34.90PPM, DAC3:5953.00, 17.42PPM
2025-12-09T15:40:37,Index:971, DAC1:22533, 68.02PPM, DAC2:11570, 34.56PPM, DAC3:6417.00, 18.83PPM
2025-12-09T15:40:38,Index:972, DAC1:22389, 67.58PPM, DAC2:11538, 34.46PPM, DAC3:6705.00, 19.71PPM
2025-12-09T15:40:39,Index:973, DAC1:22549, 68.07PPM, DAC2:11538, 34.46PPM, DAC3:6881.00, 20.25PPM
2025-12-09T15:40:40,Index:974, DAC1:22437, 67.72PPM, DAC2:11506, 34.36PPM, DAC3:6993.00, 20.59PPM
2025-12-09T15:40:41,Index:975, DAC1:22725, 68.60PPM, DAC2:11618, 34.71PPM, DAC3:7233.00, 21.32PPM
2025-12-09T15:40:42,Index:976, DAC1:22837, 68.94PPM, DAC2:11746, 35.10PPM, DAC3:7393.00, 21.81PPM
2025-12-09T15:40:43,Index:977, DAC1:21957, 66.26PPM, DAC2:11682, 34.90PPM, DAC3:7585.00, 22.40PPM
2025-12-09T15:40:44,Index:978, DAC1:22485, 67.87PPM, DAC2:11682, 34.90PPM, DAC3:7649.00, 22.59PPM
2025-12-09T15:40:45,Index:979, DAC1:22421, 67.67PPM, DAC2:11650, 34.80PPM, DAC3:7857.00, 23.23PPM
2025-12-09T15:40:46,Index:980, DAC1:22677, 68.46PPM, DAC2:11602, 34.66PPM, DAC3:7841.00, 23.18PPM
2025-12-09T15:40:47,Index:981, DAC1:22789, 68.80PPM, DAC2:11554, 34.51PPM, DAC3:8145.00, 24.11PPM
2025-12-09T15:40:48,Index:982, DAC1:22709, 68.55PPM, DAC2:11538, 34.46PPM, DAC3:8177.00, 24.20PPM
2025-12-09T15:40:49,Index:983, DAC1:22821, 68.90PPM, DAC2:11586, 34.61PPM, DAC3:8194.00, 24.26PPM
2025-12-09T15:40:50,Index:984, DAC1:23109, 69.77PPM, DAC2:11714, 35.00PPM, DAC3:8482.00, 25.14PPM
2025-12-09T15:40:51,Index:985, DAC1:23029, 69.53PPM, DAC2:11746, 35.10PPM, DAC3:8530.00, 25.28PPM
2025-12-09T15:40:52,Index:986, DAC1:23013, 69.48PPM, DAC2:11698, 34.95PPM, DAC3:8866.00, 26.31PPM
2025-12-09T15:40:53,Index:987, DAC1:22853, 68.99PPM, DAC2:11586, 34.61PPM, DAC3:9234.00, 27.43PPM
2025-12-09T15:40:54,Index:988, DAC1:22949, 69.29PPM, DAC2:11602, 34.66PPM, DAC3:9394.00, 27.92PPM
2025-12-09T15:40:55,Index:989, DAC1:22965, 69.33PPM, DAC2:11570, 34.56PPM, DAC3:9714.00, 28.90PPM
2025-12-09T15:40:56,Index:990, DAC1:22805, 68.85PPM, DAC2:11698, 34.95PPM, DAC3:10114.00, 30.12PPM
2025-12-09T15:40:57,Index:991, DAC1:22917, 69.19PPM, DAC2:11954, 35.73PPM, DAC3:10594.00, 31.58PPM
2025-12-09T15:40:58,Index:992, DAC1:22805, 68.85PPM, DAC2:11970, 35.78PPM, DAC3:10978.00, 32.75PPM
2025-12-09T15:40:59,Index:993, DAC1:23013, 69.48PPM, DAC2:11954, 35.73PPM, DAC3:11346.00, 33.88PPM
2025-12-09T15:41:00,Index:994, DAC1:22965, 69.33PPM, DAC2:11570, 34.56PPM, DAC3:11954.00, 35.73PPM
2025-12-09T15:41:01,Index:995, DAC1:23109, 69.77PPM, DAC2:11970, 35.78PPM, DAC3:12419.00, 37.15PPM
2025-12-09T15:41:02,Index:996, DAC1:23205, 70.07PPM, DAC2:11762, 35.15PPM, DAC3:12547.00, 37.54PPM
2025-12-09T15:41:03,Index:997, DAC1:23317, 70.41PPM, DAC2:11874, 35.49PPM, DAC3:13059.00, 39.10PPM
2025-12-09T15:41:04,Index:998, DAC1:22917, 69.19PPM, DAC2:11906, 35.58PPM, DAC3:13459.00, 40.32PPM
2025-12-09T15:41:05,Index:999, DAC1:23365, 70.56PPM, DAC2:12018, 35.93PPM, DAC3:13891.00, 41.64PPM
2025-12-09T15:41:06,Index:1000, DAC1:23237, 70.16PPM, DAC2:12002, 35.88PPM, DAC3:14115.00, 42.33PPM
2025-12-09T15:41:07,Index:1001, DAC1:23333, 70.46PPM, DAC2:11826, 35.34PPM, DAC3:14499.00, 43.50PPM
2025-12-09T15:41:08,Index:1002, DAC1:23461, 70.85PPM, DAC2:11746, 35.10PPM, DAC3:14787.00, 44.38PPM
2025-12-09T15:41:09,Index:1003, DAC1:23221, 70.12PPM, DAC2:11810, 35.29PPM, DAC3:15123.00, 45.40PPM
2025-12-09T15:41:10,Index:1004, DAC1:23125, 69.82PPM, DAC2:11810, 35.29PPM, DAC3:15459.00, 46.43PPM
2025-12-09T15:41:11,Index:1005, DAC1:22981, 69.38PPM, DAC2:11858, 35.44PPM, DAC3:16067.00, 48.28PPM
2025-12-09T15:41:12,Index:1006, DAC1:23333, 70.46PPM, DAC2:11890, 35.54PPM, DAC3:16484.00, 49.56PPM
2025-12-09T15:41:13,Index:1007, DAC1:23461, 70.85PPM, DAC2:11954, 35.73PPM, DAC3:16852.00, 50.68PPM
2025-12-09T15:41:14,Index:1008, DAC1:23717, 71.63PPM, DAC2:11970, 35.78PPM, DAC3:17204.00, 51.75PPM
2025-12-09T15:41:15,Index:1009, DAC1:23509, 70.99PPM, DAC2:11874, 35.49PPM, DAC3:17380.00, 52.29PPM
2025-12-09T15:41:16,Index:1010, DAC1:23829, 71.97PPM, DAC2:11842, 35.39PPM, DAC3:17620.00, 53.02PPM
2025-12-09T15:41:17,Index:1011, DAC1:23429, 70.75PPM, DAC2:11810, 35.29PPM, DAC3:17812.00, 53.61PPM
2025-12-09T15:41:18,Index:1012, DAC1:23749, 71.73PPM, DAC2:11842, 35.39PPM, DAC3:17956.00, 54.05PPM
2025-12-09T15:41:19,Index:1013, DAC1:23941, 72.31PPM, DAC2:11826, 35.34PPM, DAC3:18084.00, 54.44PPM
2025-12-09T15:41:20,Index:1014, DAC1:23989, 72.46PPM, DAC2:11906, 35.58PPM, DAC3:18212.00, 54.83PPM
2025-12-09T15:41:21,Index:1015, DAC1:23957, 72.36PPM, DAC2:11954, 35.73PPM, DAC3:18548.00, 55.85PPM
2025-12-09T15:41:22,Index:1016, DAC1:23989, 72.46PPM, DAC2:11986, 35.83PPM, DAC3:18612.00, 56.05PPM
2025-12-09T15:41:23,Index:1017, DAC1:24085, 72.75PPM, DAC2:11986, 35.83PPM, DAC3:18692.00, 56.29PPM
2025-12-09T15:41:24,Index:1018, DAC1:24293, 73.39PPM, DAC2:11858, 35.44PPM, DAC3:18836.00, 56.73PPM
2025-12-09T15:41:25,Index:1019, DAC1:24165, 73.00PPM, DAC2:11794, 35.24PPM, DAC3:18708.00, 56.34PPM
2025-12-09T15:41:26,Index:1020, DAC1:24598, 74.32PPM, DAC2:11730, 35.05PPM, DAC3:18868.00, 56.83PPM
2025-12-09T15:41:27,Index:1021, DAC1:24117, 72.85PPM, DAC2:11762, 35.15PPM, DAC3:18948.00, 57.08PPM
2025-12-09T15:41:28,Index:1022, DAC1:24373, 73.63PPM, DAC2:11842, 35.39PPM, DAC3:18980.00, 57.17PPM
2025-12-09T15:41:29,Index:1023, DAC1:24421, 73.78PPM, DAC2:11842, 35.39PPM, DAC3:19044.00, 57.37PPM
2025-12-09T15:41:30,Index:1024, DAC1:24549, 74.17PPM, DAC2:11858, 35.44PPM, DAC3:19028.00, 57.32PPM
2025-12-09T15:41:31,Index:1025, DAC1:24341, 73.53PPM, DAC2:11938, 35.68PPM, DAC3:18916.00, 56.98PPM
2025-12-09T15:41:32,Index:1026, DAC1:24277, 73.34PPM, DAC2:11970, 35.78PPM, DAC3:19108.00, 57.56PPM
2025-12-09T15:41:33,Index:1027, DAC1:24453, 73.88PPM, DAC2:12018, 35.93PPM, DAC3:19108.00, 57.56PPM
2025-12-09T15:41:34,Index:1028, DAC1:24357, 73.58PPM, DAC2:12002, 35.88PPM, DAC3:19076.00, 57.47PPM
2025-12-09T15:41:35,Index:1029, DAC1:24501, 74.02PPM, DAC2:11970, 35.78PPM, DAC3:19348.00, 58.30PPM
2025-12-09T15:41:36,Index:1030, DAC1:24565, 74.22PPM, DAC2:11906, 35.58PPM, DAC3:19268.00, 58.05PPM
2025-12-09T15:41:37,Index:1031, DAC1:24517, 74.07PPM, DAC2:11826, 35.34PPM, DAC3:19588.00, 59.03PPM
2025-12-09T15:41:38,Index:1032, DAC1:24517, 74.07PPM, DAC2:11922, 35.63PPM, DAC3:19700.00, 59.37PPM
2025-12-09T15:41:39,Index:1033, DAC1:24357, 73.58PPM, DAC2:11874, 35.49PPM, DAC3:19604.00, 59.08PPM
2025-12-09T15:41:40,Index:1034, DAC1:24501, 74.02PPM, DAC2:11922, 35.63PPM, DAC3:19748.00, 59.52PPM
2025-12-09T15:41:41,Index:1035, DAC1:24533, 74.12PPM, DAC2:11970, 35.78PPM, DAC3:19780.00, 59.61PPM
2025-12-09T15:41:42,Index:1036, DAC1:24405, 73.73PPM, DAC2:11970, 35.78PPM, DAC3:19844.00, 59.81PPM
2025-12-09T15:41:43,Index:1037, DAC1:24565, 74.22PPM, DAC2:12002, 35.88PPM, DAC3:19860.00, 59.86PPM
2025-12-09T15:41:44,Index:1038, DAC1:24565, 74.22PPM, DAC2:11954, 35.73PPM, DAC3:19812.00, 59.71PPM
2025-12-09T15:41:45,Index:1039, DAC1:24565, 74.22PPM, DAC2:11858, 35.44PPM, DAC3:19924.00, 60.05PPM
2025-12-09T15:41:46,Index:1040, DAC1:24325, 73.49PPM, DAC2:11794, 35.24PPM, DAC3:19876.00, 59.91PPM
2025-12-09T15:41:47,Index:1041, DAC1:24389, 73.68PPM, DAC2:11906, 35.58PPM, DAC3:19892.00, 59.96PPM
2025-12-09T15:41:48,Index:1042, DAC1:24421, 73.78PPM, DAC2:11842, 35.39PPM, DAC3:19924.00, 60.05PPM
2025-12-09T15:41:49,Index:1043, DAC1:24565, 74.22PPM, DAC2:11906, 35.58PPM, DAC3:19812.00, 59.71PPM
2025-12-09T15:41:50,Index:1044, DAC1:24758, 74.81PPM, DAC2:11986, 35.83PPM, DAC3:19988.00, 60.25PPM
2025-12-09T15:41:51,Index:1045, DAC1:24710, 74.66PPM, DAC2:11970, 35.78PPM, DAC3:20132.00, 60.69PPM
2025-12-09T15:41:52,Index:1046, DAC1:24966, 75.44PPM, DAC2:11938, 35.68PPM, DAC3:20036.00, 60.40PPM
2025-12-09T15:41:53,Index:1047, DAC1:24742, 74.76PPM, DAC2:12242, 36.61PPM, DAC3:20004.00, 60.30PPM
2025-12-09T15:41:54,Index:1048, DAC1:24966, 75.44PPM, DAC2:15923, 47.84PPM, DAC3:20052.00, 60.44PPM
2025-12-09T15:41:55,Index:1049, DAC1:24806, 74.95PPM, DAC2:12018, 35.93PPM, DAC3:19892.00, 59.96PPM
2025-12-09T15:41:56,Index:1050, DAC1:25046, 75.69PPM, DAC2:11218, 33.49PPM, DAC3:20068.00, 60.49PPM
2025-12-09T15:41:57,Index:1051, DAC1:24886, 75.20PPM, DAC2:11730, 35.05PPM, DAC3:20068.00, 60.49PPM
2025-12-09T15:41:58,Index:1052, DAC1:25062, 75.73PPM, DAC2:11858, 35.44PPM, DAC3:20388.00, 61.47PPM
2025-12-09T15:41:59,Index:1053, DAC1:24806, 74.95PPM, DAC2:11874, 35.49PPM, DAC3:20292.00, 61.18PPM
2025-12-09T15:42:00,Index:1054, DAC1:25366, 76.66PPM, DAC2:11906, 35.58PPM, DAC3:20452.00, 61.67PPM
2025-12-09T15:42:01,Index:1055, DAC1:24758, 74.81PPM, DAC2:11938, 35.68PPM, DAC3:20533.00, 61.91PPM
2025-12-09T15:42:02,Index:1056, DAC1:25014, 75.59PPM, DAC2:11842, 35.39PPM, DAC3:20533.00, 61.91PPM
2025-12-09T15:42:03,Index:1057, DAC1:25126, 75.93PPM, DAC2:11842, 35.39PPM, DAC3:20629.00, 62.21PPM
2025-12-09T15:42:04,Index:1058, DAC1:25094, 75.83PPM, DAC2:11826, 35.34PPM, DAC3:20869.00, 62.94PPM
2025-12-09T15:42:05,Index:1059, DAC1:24854, 75.10PPM, DAC2:11826, 35.34PPM, DAC3:21013.00, 63.38PPM
2025-12-09T15:42:06,Index:1060, DAC1:24966, 75.44PPM, DAC2:11938, 35.68PPM, DAC3:21045.00, 63.48PPM
2025-12-09T15:42:07,Index:1061, DAC1:24726, 74.71PPM, DAC2:11938, 35.68PPM, DAC3:21221.00, 64.01PPM
2025-12-09T15:42:08,Index:1062, DAC1:24742, 74.76PPM, DAC2:11970, 35.78PPM, DAC3:21269.00, 64.16PPM
2025-12-09T15:42:09,Index:1063, DAC1:24742, 74.76PPM, DAC2:11906, 35.58PPM, DAC3:21445.00, 64.70PPM
2025-12-09T15:42:10,Index:1064, DAC1:24662, 74.51PPM, DAC2:11730, 35.05PPM, DAC3:21429.00, 64.65PPM
2025-12-09T15:42:11,Index:1065, DAC1:24678, 74.56PPM, DAC2:11730, 35.05PPM, DAC3:21589.00, 65.14PPM
2025-12-09T15:42:12,Index:1066, DAC1:24966, 75.44PPM, DAC2:11906, 35.58PPM, DAC3:21701.00, 65.48PPM
2025-12-09T15:42:13,Index:1067, DAC1:24710, 74.66PPM, DAC2:12050, 36.02PPM, DAC3:21813.00, 65.82PPM
2025-12-09T15:42:14,Index:1068, DAC1:24646, 74.46PPM, DAC2:12034, 35.98PPM, DAC3:21941.00, 66.21PPM
2025-12-09T15:42:15,Index:1069, DAC1:25254, 76.32PPM, DAC2:12002, 35.88PPM, DAC3:21989.00, 66.36PPM
2025-12-09T15:42:16,Index:1070, DAC1:25174, 76.08PPM, DAC2:11874, 35.49PPM, DAC3:22101.00, 66.70PPM
2025-12-09T15:42:17,Index:1071, DAC1:25158, 76.03PPM, DAC2:11730, 35.05PPM, DAC3:22021.00, 66.45PPM
2025-12-09T15:42:18,Index:1072, DAC1:24966, 75.44PPM, DAC2:11730, 35.05PPM, DAC3:22405.00, 67.63PPM
2025-12-09T15:42:19,Index:1073, DAC1:25094, 75.83PPM, DAC2:11794, 35.24PPM, DAC3:22309.00, 67.33PPM
2025-12-09T15:42:20,Index:1074, DAC1:25142, 75.98PPM, DAC2:11986, 35.83PPM, DAC3:22613.00, 68.26PPM
2025-12-09T15:42:21,Index:1075, DAC1:24966, 75.44PPM, DAC2:12002, 35.88PPM, DAC3:22629.00, 68.31PPM
2025-12-09T15:42:22,Index:1076, DAC1:25046, 75.69PPM, DAC2:12002, 35.88PPM, DAC3:22661.00, 68.41PPM
2025-12-09T15:42:23,Index:1077, DAC1:25302, 76.47PPM, DAC2:11858, 35.44PPM, DAC3:23061.00, 69.63PPM
2025-12-09T15:42:24,Index:1078, DAC1:25062, 75.73PPM, DAC2:11714, 35.00PPM, DAC3:22965.00, 69.33PPM
2025-12-09T15:42:25,Index:1079, DAC1:24966, 75.44PPM, DAC2:11842, 35.39PPM, DAC3:23589.00, 71.24PPM
2025-12-09T15:42:26,Index:1080, DAC1:25238, 76.27PPM, DAC2:11810, 35.29PPM, DAC3:23941.00, 72.31PPM
2025-12-09T15:42:27,Index:1081, DAC1:24998, 75.54PPM, DAC2:11906, 35.58PPM, DAC3:24325.00, 73.49PPM
2025-12-09T15:42:28,Index:1082, DAC1:24886, 75.20PPM, DAC2:12034, 35.98PPM, DAC3:24389.00, 73.68PPM
2025-12-09T15:42:29,Index:1083, DAC1:25110, 75.88PPM, DAC2:11970, 35.78PPM, DAC3:24485.00, 73.97PPM
2025-12-09T15:42:30,Index:1084, DAC1:25350, 76.61PPM, DAC2:11906, 35.58PPM, DAC3:24565.00, 74.22PPM
2025-12-09T15:42:31,Index:1085, DAC1:25494, 77.05PPM, DAC2:11746, 35.10PPM, DAC3:24565.00, 74.22PPM
2025-12-09T15:42:32,Index:1086, DAC1:25318, 76.52PPM, DAC2:11842, 35.39PPM, DAC3:24662.00, 74.51PPM
2025-12-09T15:42:33,Index:1087, DAC1:25526, 77.15PPM, DAC2:11826, 35.34PPM, DAC3:24838.00, 75.05PPM
2025-12-09T15:42:34,Index:1088, DAC1:25430, 76.86PPM, DAC2:11842, 35.39PPM, DAC3:24902.00, 75.25PPM
2025-12-09T15:42:35,Index:1089, DAC1:25526, 77.15PPM, DAC2:11794, 35.24PPM, DAC3:25094.00, 75.83PPM
2025-12-09T15:42:36,Index:1090, DAC1:25286, 76.42PPM, DAC2:11954, 35.73PPM, DAC3:25046.00, 75.69PPM
2025-12-09T15:42:37,Index:1091, DAC1:25686, 77.64PPM, DAC2:12002, 35.88PPM, DAC3:25094.00, 75.83PPM
2025-12-09T15:42:38,Index:1092, DAC1:25542, 77.20PPM, DAC2:12002, 35.88PPM, DAC3:25110.00, 75.88PPM
2025-12-09T15:42:39,Index:1093, DAC1:25766, 77.88PPM, DAC2:11858, 35.44PPM, DAC3:25446.00, 76.91PPM
2025-12-09T15:42:40,Index:1094, DAC1:25910, 78.32PPM, DAC2:11826, 35.34PPM, DAC3:25510.00, 77.10PPM
